event,horizon_h,group,regime,sign,n,n_weeks,raw_bps,raw_t,raw_median,hit,xs_bps,xs_t,btc_bps,btc_t,mfe_atr,mae_atr,move_atr,cost_bps,mfe_mae,excess_over_ALL
IMPULSE_DN,6,alt,bull,-1,1616,63,-60.13456998016722,-3.4238763977060342,-44.37776184082031,0.38551980198019803,-7.465529734526973,-1.2550358420486316,-38.4081854688195,-3.2172068311398934,1.1382893003419217,1.2746142088821968,-0.28260252651219586,17.0,0.8930461408712613,-75.25858642731028
IMPULSE_DN,6,alt,bear,-1,423,29,-8.333926519321775,-0.11588680123606139,-40.3590087890625,0.42789598108747046,2.155540684330548,0.172752639459288,-21.946832894222112,-0.6445749603060167,1.7359819758699773,1.488400167898722,0.017406588870283297,17.0,1.1663408895745986,-34.02333275199403
IMPULSE_DN,6,alt,flat,-1,2488,105,2.9921136465151212,0.12224313837293099,-3.2920185327529907,0.46864951768488744,3.6991052898425623,0.6433262891829883,1.867268901947179,0.10910558525283302,1.6764923568041574,1.212071731616086,0.04977750327478483,17.0,1.3831626570226563,8.968556936053858
IMPULSE_DN,6,both,all,-1,6597,137,-19.142830747550267,-1.223118912692044,-24.450902938842773,0.43337880854934063,0.06381413668034942,0.020377151079427596,-13.837059645251014,-1.3939828122459803,1.5414797258905504,1.2527066017127082,-0.06123444975413526,17.0,1.230519360066459,-22.529389653724582
IMPULSE_DN,6,both,bull,-1,2424,63,-56.14046235089943,-3.4488992252170285,-47.30937385559082,0.39067656765676567,-6.430856400049559,-1.20258023609093,-36.31926082797185,-3.196025929093731,1.1522279842359442,1.2456164305399828,-0.2623997842992124,17.0,0.9250263210934412,-72.83985772651826
IMPULSE_DN,6,both,bear,-1,662,29,-10.685654173039598,-0.16653227319568223,-34.97615623474121,0.4380664652567976,4.317938252996507,0.505490507670865,-20.781633016160967,-0.678241372737201,1.6993056456972377,1.479680780991165,-0.014935909656120077,17.0,1.1484271928969416,-33.97672426971474
IMPULSE_DN,6,both,flat,-1,3511,109,4.805790190698754,0.19501953692665716,-8.59129810333252,0.46197664483053263,3.7456287809503586,0.8214120528321674,2.994089098257307,0.18775931585652056,1.7804616292966278,1.2148056242818759,0.06892081580906069,17.0,1.4656349902472139,11.28238498726881
IMPULSE_DN,24,major,all,-1,2070,133,-52.03814919291487,-1.4954928032808423,-55.06406784057617,0.4386473429951691,-6.45666074708896,-0.6788014491309444,-25.375001116723254,-1.0432413113828027,3.1130469080250935,2.4148872365992684,-0.08090828368832624,19.0,1.2891065308742942,-53.90242072394887
IMPULSE_DN,24,major,bull,-1,808,54,-122.75543260773514,-2.1614364938512747,-97.65702056884766,0.4158415841584158,-20.311535948131343,-1.0564683108487523,-74.32905299478385,-1.7979541828106267,2.5314728792349546,2.5280194999635213,-0.4480611938896228,19.0,1.0013660413899035,-157.76709395574224
IMPULSE_DN,24,major,bear,-1,239,25,-92.39258299013561,-1.0620214300901094,-127.86309051513672,0.37656903765690375,24.69270386755716,0.8251160324501984,-69.23251135279445,-1.2606153731951988,3.364468120126525,2.759294341238422,-0.329588773588496,19.0,1.2193219367153452,-147.2039760265354
IMPULSE_DN,24,major,flat,-1,1023,95,13.244621752061219,0.25902167679558785,-20.13323974609375,0.47116324535679377,-2.7909315002250064,-0.2813357652468441,23.536845280045057,0.6581604065112528,3.5136550659627184,2.2450688917243182,0.26717987714137864,19.0,1.5650544528564851,39.396110235452454
IMPULSE_DN,24,alt,all,-1,4527,137,-44.80785125820532,-1.384792132993604,-19.363479614257812,0.4515131433620499,-0.5645410771709432,-0.06970882360499106,-11.609697368962891,-0.47433989077509014,3.0718134609046395,2.436599837249644,-0.027398604950405178,19.0,1.2606967356494632,-38.06245181629768
IMPULSE_DN,24,alt,bull,-1,1616,63,-92.16959565265638,-1.7189980693473679,-19.30635929107666,0.4467821782178218,-13.14732235173999,-0.927310556646489,-44.63913027101224,-1.1962147114801174,2.5177582902484734,2.5145668005409547,-0.31453784368918214,19.0,1.0012692006061767,-107.21702459830705
