entry_ts,exit_ts,r,side,pair,mode,side_sleeve,cost
1727917200.0,1727931600.0,2.3792,short,GBPJPY,big_figure_00,short,base
1728036000.0,1728043200.0,-1.1819,short,GBPJPY,big_figure_00,short,base
1728388800.0,1728450000.0,-1.1353,short,GBPJPY,big_figure_00,short,base
1728482400.0,1728532800.0,-1.1776,short,GBPJPY,big_figure_00,short,base
1728651600.0,1728655200.0,-1.1965,short,GBPJPY,big_figure_00,short,base
1729234800.0,1729245600.0,2.2548,short,GBPJPY,big_figure_00,short,base
1729562400.0,1729566000.0,-1.2399,short,GBPJPY,big_figure_00,short,base
1731546000.0,1731596400.0,-1.1847,short,GBPJPY,big_figure_00,short,base
1731934800.0,1731945600.0,-1.1198,short,GBPJPY,big_figure_00,short,base
1733407200.0,1733450400.0,2.3514,short,GBPJPY,big_figure_00,short,base
1734915600.0,1735041600.0,-1.1861,short,GBPJPY,big_figure_00,short,base
1735236000.0,1735264800.0,2.2269,short,GBPJPY,big_figure_00,short,base
1735660800.0,1735772400.0,-1.1498,short,GBPJPY,big_figure_00,short,base
1736125200.0,1736139600.0,-1.2208,short,GBPJPY,big_figure_00,short,base
1736881200.0,1736924400.0,2.3709,short,GBPJPY,big_figure_00,short,base
1738054800.0,1738155600.0,2.3269,short,GBPJPY,big_figure_00,short,base
1739325600.0,1739343600.0,-1.1652,short,GBPJPY,big_figure_00,short,base
1740747600.0,1740996000.0,-1.1185,short,GBPJPY,big_figure_00,short,base
1741118400.0,1741122000.0,-1.0837,short,GBPJPY,big_figure_00,short,base
1741136400.0,1741161600.0,-1.0879,short,GBPJPY,big_figure_00,short,base
1741352400.0,1741356000.0,-1.119,short,GBPJPY,big_figure_00,short,base
1741690800.0,1741694400.0,-1.1244,short,GBPJPY,big_figure_00,short,base
1742259600.0,1742277600.0,-1.1695,short,GBPJPY,big_figure_00,short,base
1743094800.0,1743170400.0,2.3549,short,GBPJPY,big_figure_00,short,base
1743624000.0,1743631200.0,2.3894,short,GBPJPY,big_figure_00,short,base
1744635600.0,1744700400.0,-1.1052,short,GBPJPY,big_figure_00,short,base
1745553600.0,1745564400.0,-1.2142,short,GBPJPY,big_figure_00,short,base
1746705600.0,1746716400.0,-1.1616,short,GBPJPY,big_figure_00,short,base
1747699200.0,1747713600.0,2.242,short,GBPJPY,big_figure_00,short,base
1749024000.0,1749031200.0,-1.2361,short,GBPJPY,big_figure_00,short,base
1749132000.0,1749135600.0,-1.1788,short,GBPJPY,big_figure_00,short,base
1749218400.0,1749520800.0,-1.2351,short,GBPJPY,big_figure_00,short,base
1749643200.0,1749646800.0,-1.2047,short,GBPJPY,big_figure_00,short,base
1750024800.0,1750093200.0,-1.1532,short,GBPJPY,big_figure_00,short,base
1750334400.0,1750370400.0,-1.1886,short,GBPJPY,big_figure_00,short,base
1750665600.0,1750726800.0,2.3269,short,GBPJPY,big_figure_00,short,base
1750834800.0,1750838400.0,-1.236,short,GBPJPY,big_figure_00,short,base
1751558400.0,1751612400.0,2.3147,short,GBPJPY,big_figure_00,short,base
1751900400.0,1751932800.0,-1.1954,short,GBPJPY,big_figure_00,short,base
1752580800.0,1752584400.0,-1.2657,short,GBPJPY,big_figure_00,short,base
1753405200.0,1753419600.0,2.2711,short,GBPJPY,big_figure_00,short,base
1753686000.0,1753693200.0,-1.2795,short,GBPJPY,big_figure_00,short,base
1754510400.0,1754528400.0,-1.2361,short,GBPJPY,big_figure_00,short,base
1754582400.0,1754640000.0,-1.1693,short,GBPJPY,big_figure_00,short,base
1754953200.0,1754956800.0,-1.3371,short,GBPJPY,big_figure_00,short,base
1755003600.0,1755082800.0,-1.2087,short,GBPJPY,big_figure_00,short,base
1755478800.0,1755518400.0,-1.2439,short,GBPJPY,big_figure_00,short,base
1756216800.0,1756296000.0,-1.2547,short,GBPJPY,big_figure_00,short,base
1756713600.0,1756728000.0,-1.2993,short,GBPJPY,big_figure_00,short,base
1757588400.0,1757592000.0,-1.3575,short,GBPJPY,big_figure_00,short,base
1758704400.0,1758722400.0,-1.3397,short,GBPJPY,big_figure_00,short,base
1758726000.0,1758736800.0,-1.3003,short,GBPJPY,big_figure_00,short,base
1759878000.0,1759881600.0,-1.1993,short,GBPJPY,big_figure_00,short,base
1761310800.0,1761314400.0,2.255,short,GBPJPY,big_figure_00,short,base
1761516000.0,1761570000.0,-1.2383,short,GBPJPY,big_figure_00,short,base
1763053200.0,1763082000.0,2.3167,short,GBPJPY,big_figure_00,short,base
1764086400.0,1764144000.0,-1.2176,short,GBPJPY,big_figure_00,short,base
1764183600.0,1764327600.0,2.3206,short,GBPJPY,big_figure_00,short,base
1764770400.0,1764784800.0,-1.2653,short,GBPJPY,big_figure_00,short,base
1765260000.0,1765263600.0,-1.3727,short,GBPJPY,big_figure_00,short,base
1765879200.0,1765897200.0,2.2462,short,GBPJPY,big_figure_00,short,base
1766124000.0,1766127600.0,-1.2342,short,GBPJPY,big_figure_00,short,base
1767654000.0,1767704400.0,2.2282,short,GBPJPY,big_figure_00,short,base
1767970800.0,1767974400.0,-1.2871,short,GBPJPY,big_figure_00,short,base
1768276800.0,1768291200.0,-1.2692,short,GBPJPY,big_figure_00,short,base
1768813200.0,1768834800.0,-1.2142,short,GBPJPY,big_figure_00,short,base
1769122800.0,1769148000.0,-1.227,short,GBPJPY,big_figure_00,short,base
1769626800.0,1769670000.0,-1.1855,short,GBPJPY,big_figure_00,short,base
1769760000.0,1769781600.0,-1.2255,short,GBPJPY,big_figure_00,short,base
1770400800.0,1770588000.0,-1.2093,short,GBPJPY,big_figure_00,short,base
1771426800.0,1771470000.0,-1.242,short,GBPJPY,big_figure_00,short,base
1772024400.0,1772042400.0,-1.1716,short,GBPJPY,big_figure_00,short,base
1772046000.0,1772082000.0,2.3001,short,GBPJPY,big_figure_00,short,base
1772456400.0,1772460000.0,-1.1632,short,GBPJPY,big_figure_00,short,base
1772776800.0,1772787600.0,2.2268,short,GBPJPY,big_figure_00,short,base
1773068400.0,1773079200.0,-1.1896,short,GBPJPY,big_figure_00,short,base
1773082800.0,1773140400.0,-1.2039,short,GBPJPY,big_figure_00,short,base
1773226800.0,1773248400.0,-1.2632,short,GBPJPY,big_figure_00,short,base
1773680400.0,1773687600.0,-1.2637,short,GBPJPY,big_figure_00,short,base
1773712800.0,1773741600.0,-1.3205,short,GBPJPY,big_figure_00,short,base
1774274400.0,1774836000.0,2.3693,short,GBPJPY,big_figure_00,short,base
1775037600.0,1775048400.0,-1.2226,short,GBPJPY,big_figure_00,short,base
1776096000.0,1776103200.0,-1.3431,short,GBPJPY,big_figure_00,short,base
1776700800.0,1776708000.0,-1.3367,short,GBPJPY,big_figure_00,short,base
1776715200.0,1776769200.0,-1.3272,short,GBPJPY,big_figure_00,short,base
1777460400.0,1777464000.0,-1.4828,short,GBPJPY,big_figure_00,short,base
1777467600.0,1777471200.0,-1.4176,short,GBPJPY,big_figure_00,short,base
1777989600.0,1778032800.0,-1.276,short,GBPJPY,big_figure_00,short,base
1778148000.0,1778187600.0,2.1992,short,GBPJPY,big_figure_00,short,base
1780376400.0,1780380000.0,-1.5219,short,GBPJPY,big_figure_00,short,base
1780970400.0,1780977600.0,-1.4203,short,GBPJPY,big_figure_00,short,base
1780984800.0,1780988400.0,-1.4697,short,GBPJPY,big_figure_00,short,base
1781085600.0,1781096400.0,-1.3493,short,GBPJPY,big_figure_00,short,base
1781236800.0,1781474400.0,-1.3054,short,GBPJPY,big_figure_00,short,base
1782936000.0,1782957600.0,-1.3121,short,GBPJPY,big_figure_00,short,base
1723442400.0,1723460400.0,-1.3534,short,GBPJPY,big_figure_00,short,stress
1724122800.0,1724162400.0,2.2644,short,GBPJPY,big_figure_00,short,stress
1724720400.0,1724742000.0,-1.3079,short,GBPJPY,big_figure_00,short,stress
1725879600.0,1725886800.0,2.2581,short,GBPJPY,big_figure_00,short,stress
1726513200.0,1726527600.0,-1.2247,short,GBPJPY,big_figure_00,short,stress
1726686000.0,1726700400.0,-1.1959,short,GBPJPY,big_figure_00,short,stress
1726743600.0,1726812000.0,-1.1599,short,GBPJPY,big_figure_00,short,stress
1727161200.0,1727164800.0,-1.253,short,GBPJPY,big_figure_00,short,stress
1727917200.0,1727931600.0,2.2986,short,GBPJPY,big_figure_00,short,stress
1728036000.0,1728043200.0,-1.3031,short,GBPJPY,big_figure_00,short,stress
1728388800.0,1728450000.0,-1.2255,short,GBPJPY,big_figure_00,short,stress
1728482400.0,1728532800.0,-1.2961,short,GBPJPY,big_figure_00,short,stress
1728651600.0,1728655200.0,-1.3275,short,GBPJPY,big_figure_00,short,stress
1729234800.0,1729245600.0,2.0914,short,GBPJPY,big_figure_00,short,stress
1729562400.0,1729566000.0,-1.3998,short,GBPJPY,big_figure_00,short,stress
1731546000.0,1731596400.0,-1.3078,short,GBPJPY,big_figure_00,short,stress
1731934800.0,1731945600.0,-1.1996,short,GBPJPY,big_figure_00,short,stress
1733407200.0,1733450400.0,2.2524,short,GBPJPY,big_figure_00,short,stress
1734915600.0,1735041600.0,-1.3102,short,GBPJPY,big_figure_00,short,stress
1735236000.0,1735264800.0,2.0448,short,GBPJPY,big_figure_00,short,stress
1735660800.0,1735772400.0,-1.2497,short,GBPJPY,big_figure_00,short,stress
1736125200.0,1736139600.0,-1.3679,short,GBPJPY,big_figure_00,short,stress
1736881200.0,1736924400.0,2.2849,short,GBPJPY,big_figure_00,short,stress
1738054800.0,1738155600.0,2.2115,short,GBPJPY,big_figure_00,short,stress
1739325600.0,1739343600.0,-1.2753,short,GBPJPY,big_figure_00,short,stress
1740747600.0,1740996000.0,-1.1975,short,GBPJPY,big_figure_00,short,stress
1741118400.0,1741122000.0,-1.1395,short,GBPJPY,big_figure_00,short,stress
1741136400.0,1741161600.0,-1.1465,short,GBPJPY,big_figure_00,short,stress
1741352400.0,1741356000.0,-1.1983,short,GBPJPY,big_figure_00,short,stress
1741690800.0,1741694400.0,-1.2073,short,GBPJPY,big_figure_00,short,stress
1742259600.0,1742277600.0,-1.2824,short,GBPJPY,big_figure_00,short,stress
1743094800.0,1743170400.0,2.2581,short,GBPJPY,big_figure_00,short,stress
1743624000.0,1743631200.0,2.3157,short,GBPJPY,big_figure_00,short,stress
1744635600.0,1744700400.0,-1.1754,short,GBPJPY,big_figure_00,short,stress
1745553600.0,1745564400.0,-1.3571,short,GBPJPY,big_figure_00,short,stress
1746705600.0,1746716400.0,-1.2693,short,GBPJPY,big_figure_00,short,stress
1747699200.0,1747713600.0,2.0701,short,GBPJPY,big_figure_00,short,stress
1749024000.0,1749031200.0,-1.3935,short,GBPJPY,big_figure_00,short,stress
1749132000.0,1749135600.0,-1.298,short,GBPJPY,big_figure_00,short,stress
1749218400.0,1749520800.0,-1.3919,short,GBPJPY,big_figure_00,short,stress
1749643200.0,1749646800.0,-1.3412,short,GBPJPY,big_figure_00,short,stress
1750024800.0,1750093200.0,-1.2553,short,GBPJPY,big_figure_00,short,stress
1750334400.0,1750370400.0,-1.3144,short,GBPJPY,big_figure_00,short,stress
1750665600.0,1750726800.0,2.2114,short,GBPJPY,big_figure_00,short,stress
1750834800.0,1750838400.0,-1.3934,short,GBPJPY,big_figure_00,short,stress
1751558400.0,1751612400.0,2.1912,short,GBPJPY,big_figure_00,short,stress
1751900400.0,1751932800.0,-1.3257,short,GBPJPY,big_figure_00,short,stress
1752580800.0,1752584400.0,-1.4428,short,GBPJPY,big_figure_00,short,stress
1753405200.0,1753419600.0,2.1184,short,GBPJPY,big_figure_00,short,stress
1753686000.0,1753693200.0,-1.4658,short,GBPJPY,big_figure_00,short,stress
1754510400.0,1754528400.0,-1.3936,short,GBPJPY,big_figure_00,short,stress
1754582400.0,1754640000.0,-1.2821,short,GBPJPY,big_figure_00,short,stress
1754953200.0,1754956800.0,-1.5618,short,GBPJPY,big_figure_00,short,stress
1755003600.0,1755082800.0,-1.3479,short,GBPJPY,big_figure_00,short,stress
1755478800.0,1755518400.0,-1.4065,short,GBPJPY,big_figure_00,short,stress
1756216800.0,1756296000.0,-1.4246,short,GBPJPY,big_figure_00,short,stress
1756713600.0,1756728000.0,-1.4988,short,GBPJPY,big_figure_00,short,stress
1757588400.0,1757592000.0,-1.5959,short,GBPJPY,big_figure_00,short,stress
1758704400.0,1758722400.0,-1.5661,short,GBPJPY,big_figure_00,short,stress
1758726000.0,1758736800.0,-1.5006,short,GBPJPY,big_figure_00,short,stress
1759878000.0,1759881600.0,-1.3322,short,GBPJPY,big_figure_00,short,stress
1761310800.0,1761314400.0,2.0916,short,GBPJPY,big_figure_00,short,stress
1761516000.0,1761570000.0,-1.3972,short,GBPJPY,big_figure_00,short,stress
1763053200.0,1763082000.0,2.1945,short,GBPJPY,big_figure_00,short,stress
1764086400.0,1764144000.0,-1.3627,short,GBPJPY,big_figure_00,short,stress
1764183600.0,1764327600.0,2.2011,short,GBPJPY,big_figure_00,short,stress
1764770400.0,1764784800.0,-1.4422,short,GBPJPY,big_figure_00,short,stress
1765260000.0,1765263600.0,-1.6212,short,GBPJPY,big_figure_00,short,stress
1765879200.0,1765897200.0,2.077,short,GBPJPY,big_figure_00,short,stress
1766124000.0,1766127600.0,-1.3903,short,GBPJPY,big_figure_00,short,stress
1767654000.0,1767704400.0,2.047,short,GBPJPY,big_figure_00,short,stress
1767970800.0,1767974400.0,-1.4786,short,GBPJPY,big_figure_00,short,stress
1768276800.0,1768291200.0,-1.4486,short,GBPJPY,big_figure_00,short,stress
1768813200.0,1768834800.0,-1.3569,short,GBPJPY,big_figure_00,short,stress
1769122800.0,1769148000.0,-1.3783,short,GBPJPY,big_figure_00,short,stress
1769626800.0,1769670000.0,-1.3091,short,GBPJPY,big_figure_00,short,stress
1769760000.0,1769781600.0,-1.3758,short,GBPJPY,big_figure_00,short,stress
1770400800.0,1770588000.0,-1.3488,short,GBPJPY,big_figure_00,short,stress
1771426800.0,1771470000.0,-1.4033,short,GBPJPY,big_figure_00,short,stress
1772024400.0,1772042400.0,-1.286,short,GBPJPY,big_figure_00,short,stress
1772046000.0,1772082000.0,2.1669,short,GBPJPY,big_figure_00,short,stress
1772456400.0,1772460000.0,-1.272,short,GBPJPY,big_figure_00,short,stress
1772776800.0,1772787600.0,2.0446,short,GBPJPY,big_figure_00,short,stress
1773068400.0,1773079200.0,-1.316,short,GBPJPY,big_figure_00,short,stress
1773082800.0,1773140400.0,-1.3399,short,GBPJPY,big_figure_00,short,stress
1773226800.0,1773248400.0,-1.4387,short,GBPJPY,big_figure_00,short,stress
1773680400.0,1773687600.0,-1.4396,short,GBPJPY,big_figure_00,short,stress
1773712800.0,1773741600.0,-1.5342,short,GBPJPY,big_figure_00,short,stress
1774274400.0,1774836000.0,2.2822,short,GBPJPY,big_figure_00,short,stress
1775037600.0,1775048400.0,-1.371,short,GBPJPY,big_figure_00,short,stress
1776096000.0,1776103200.0,-1.5719,short,GBPJPY,big_figure_00,short,stress
1776700800.0,1776708000.0,-1.5612,short,GBPJPY,big_figure_00,short,stress
1776715200.0,1776769200.0,-1.5453,short,GBPJPY,big_figure_00,short,stress
1777460400.0,1777464000.0,-1.8046,short,GBPJPY,big_figure_00,short,stress
1777467600.0,1777471200.0,-1.696,short,GBPJPY,big_figure_00,short,stress
1777989600.0,1778032800.0,-1.46,short,GBPJPY,big_figure_00,short,stress
1778148000.0,1778187600.0,1.9987,short,GBPJPY,big_figure_00,short,stress
1780376400.0,1780380000.0,-1.8698,short,GBPJPY,big_figure_00,short,stress
1780970400.0,1780977600.0,-1.7004,short,GBPJPY,big_figure_00,short,stress
1780984800.0,1780988400.0,-1.7828,short,GBPJPY,big_figure_00,short,stress
1781085600.0,1781096400.0,-1.5822,short,GBPJPY,big_figure_00,short,stress
1781236800.0,1781474400.0,-1.509,short,GBPJPY,big_figure_00,short,stress
1782936000.0,1782957600.0,-1.5202,short,GBPJPY,big_figure_00,short,stress
1720702800.0,1720738800.0,-1.1391,long,GBPJPY,big_figure_00,long,base
1721253600.0,1721257200.0,-1.1551,long,GBPJPY,big_figure_00,long,base
1721703600.0,1721718000.0,-1.2291,long,GBPJPY,big_figure_00,long,base
1721901600.0,1721908800.0,2.4092,long,GBPJPY,big_figure_00,long,base
1722240000.0,1722258000.0,2.3604,long,GBPJPY,big_figure_00,long,base
1722376800.0,1722380400.0,-1.1146,long,GBPJPY,big_figure_00,long,base
1722949200.0,1722992400.0,2.4519,long,GBPJPY,big_figure_00,long,base
1723600800.0,1723622400.0,2.3565,long,GBPJPY,big_figure_00,long,base
1724191200.0,1724216400.0,2.3178,long,GBPJPY,big_figure_00,long,base
1724626800.0,1724630400.0,-1.1229,long,GBPJPY,big_figure_00,long,base
1725433200.0,1725458400.0,-1.1337,long,GBPJPY,big_figure_00,long,base
1726200000.0,1726214400.0,-1.1457,long,GBPJPY,big_figure_00,long,base
1726470000.0,1726480800.0,2.3296,long,GBPJPY,big_figure_00,long,base
1727445600.0,1727452800.0,-1.064,long,GBPJPY,big_figure_00,long,base
1727802000.0,1727866800.0,2.4161,long,GBPJPY,big_figure_00,long,base
1728370800.0,1728450000.0,2.3586,long,GBPJPY,big_figure_00,long,base
1728968400.0,1728972000.0,-1.2998,long,GBPJPY,big_figure_00,long,base
1731387600.0,1731398400.0,-1.2481,long,GBPJPY,big_figure_00,long,base
1732006800.0,1732032000.0,2.381,long,GBPJPY,big_figure_00,long,base
1732233600.0,1732266000.0,-1.146,long,GBPJPY,big_figure_00,long,base
1732269600.0,1732514400.0,2.3703,long,GBPJPY,big_figure_00,long,base
1732651200.0,1732669200.0,-1.1603,long,GBPJPY,big_figure_00,long,base
1733493600.0,1733731200.0,2.3475,long,GBPJPY,big_figure_00,long,base
1733907600.0,1733925600.0,-1.154,long,GBPJPY,big_figure_00,long,base
1734015600.0,1734091200.0,2.3679,long,GBPJPY,big_figure_00,long,base
1734429600.0,1734444000.0,-1.1803,long,GBPJPY,big_figure_00,long,base
1734663600.0,1734922800.0,2.3571,long,GBPJPY,big_figure_00,long,base
1735632000.0,1735639200.0,2.3003,long,GBPJPY,big_figure_00,long,base
1736265600.0,1736323200.0,-1.1621,long,GBPJPY,big_figure_00,long,base
1736744400.0,1736751600.0,-1.1538,long,GBPJPY,big_figure_00,long,base
1738231200.0,1738238400.0,-1.1722,long,GBPJPY,big_figure_00,long,base
1738728000.0,1738767600.0,-1.1598,long,GBPJPY,big_figure_00,long,base
1739754000.0,1739757600.0,-1.1704,long,GBPJPY,big_figure_00,long,base
1739966400.0,1739973600.0,-1.1627,long,GBPJPY,big_figure_00,long,base
1740009600.0,1740013200.0,-1.1958,long,GBPJPY,big_figure_00,long,base
1740153600.0,1740157200.0,-1.1454,long,GBPJPY,big_figure_00,long,base
1740708000.0,1740726000.0,2.3918,long,GBPJPY,big_figure_00,long,base
1741651200.0,1741680000.0,2.3856,long,GBPJPY,big_figure_00,long,base
1741885200.0,1741924800.0,2.3747,long,GBPJPY,big_figure_00,long,base
1743390000.0,1743505200.0,-1.1363,long,GBPJPY,big_figure_00,long,base
1743631200.0,1743649200.0,-1.0917,long,GBPJPY,big_figure_00,long,base
1743757200.0,1743760800.0,-1.1072,long,GBPJPY,big_figure_00,long,base
1743775200.0,1743973200.0,-1.0678,long,GBPJPY,big_figure_00,long,base
1744293600.0,1744297200.0,-1.1047,long,GBPJPY,big_figure_00,long,base
1746021600.0,1746072000.0,2.3092,long,GBPJPY,big_figure_00,long,base
1746187200.0,1746190800.0,-1.163,long,GBPJPY,big_figure_00,long,base
1746482400.0,1746514800.0,-1.2519,long,GBPJPY,big_figure_00,long,base
1747270800.0,1747281600.0,-1.1742,long,GBPJPY,big_figure_00,long,base
1747602000.0,1747605600.0,-1.2247,long,GBPJPY,big_figure_00,long,base
1747800000.0,1747821600.0,-1.2265,long,GBPJPY,big_figure_00,long,base
1747900800.0,1747918800.0,2.3268,long,GBPJPY,big_figure_00,long,base
1748520000.0,1748527200.0,-1.1604,long,GBPJPY,big_figure_00,long,base
1748872800.0,1748901600.0,-1.2202,long,GBPJPY,big_figure_00,long,base
1748934000.0,1748937600.0,-1.2207,long,GBPJPY,big_figure_00,long,base
1749538800.0,1749564000.0,2.2901,long,GBPJPY,big_figure_00,long,base
1750161600.0,1750172400.0,-1.1628,long,GBPJPY,big_figure_00,long,base
1750219200.0,1750240800.0,-1.2246,long,GBPJPY,big_figure_00,long,base
1750734000.0,1750748400.0,-1.2367,long,GBPJPY,big_figure_00,long,base
1751047200.0,1751230800.0,-1.2064,long,GBPJPY,big_figure_00,long,base
1751248800.0,1751256000.0,-1.2052,long,GBPJPY,big_figure_00,long,base
1751356800.0,1751367600.0,-1.2401,long,GBPJPY,big_figure_00,long,base
1751626800.0,1751850000.0,-1.3125,long,GBPJPY,big_figure_00,long,base
1752069600.0,1752076800.0,-1.2587,long,GBPJPY,big_figure_00,long,base
1752667200.0,1752674400.0,-1.2248,long,GBPJPY,big_figure_00,long,base
1755248400.0,1755471600.0,2.2283,long,GBPJPY,big_figure_00,long,base
1755626400.0,1755651600.0,-1.2754,long,GBPJPY,big_figure_00,long,base
1756458000.0,1756479600.0,2.1979,long,GBPJPY,big_figure_00,long,base
1756800000.0,1756807200.0,-1.2036,long,GBPJPY,big_figure_00,long,base
1757908800.0,1757919600.0,2.0734,long,GBPJPY,big_figure_00,long,base
1758006000.0,1758024000.0,2.1399,long,GBPJPY,big_figure_00,long,base
1758034800.0,1758042000.0,-1.2678,long,GBPJPY,big_figure_00,long,base
1759125600.0,1759129200.0,-1.3552,long,GBPJPY,big_figure_00,long,base
1759215600.0,1759219200.0,-1.2745,long,GBPJPY,big_figure_00,long,base
1759320000.0,1759352400.0,-1.2516,long,GBPJPY,big_figure_00,long,base
1760000400.0,1760014800.0,-1.2303,long,GBPJPY,big_figure_00,long,base
1761127200.0,1761141600.0,2.2922,long,GBPJPY,big_figure_00,long,base
1761627600.0,1761638400.0,-1.2873,long,GBPJPY,big_figure_00,long,base
1761739200.0,1761742800.0,-1.1807,long,GBPJPY,big_figure_00,long,base
1762182000.0,1762221600.0,-1.2309,long,GBPJPY,big_figure_00,long,base
1762282800.0,1762300800.0,-1.1612,long,GBPJPY,big_figure_00,long,base
1763096400.0,1763107200.0,-1.199,long,GBPJPY,big_figure_00,long,base
1765854000.0,1765861200.0,-1.2763,long,GBPJPY,big_figure_00,long,base
1765958400.0,1765983600.0,2.2774,long,GBPJPY,big_figure_00,long,base
1767772800.0,1767790800.0,-1.3322,long,GBPJPY,big_figure_00,long,base
1767805200.0,1767848400.0,-1.2855,long,GBPJPY,big_figure_00,long,base
1769389200.0,1769400000.0,-1.101,long,GBPJPY,big_figure_00,long,base
1769414400.0,1769425200.0,-1.1022,long,GBPJPY,big_figure_00,long,base
1770771600.0,1770782400.0,-1.1758,long,GBPJPY,big_figure_00,long,base
1770814800.0,1770818400.0,-1.1413,long,GBPJPY,big_figure_00,long,base
1770865200.0,1770894000.0,2.352,long,GBPJPY,big_figure_00,long,base
1772096400.0,1772118000.0,-1.2517,long,GBPJPY,big_figure_00,long,base
1772197200.0,1772402400.0,-1.1954,long,GBPJPY,big_figure_00,long,base
1773608400.0,1773640800.0,-1.2219,long,GBPJPY,big_figure_00,long,base
1773644400.0,1773666000.0,2.2249,long,GBPJPY,big_figure_00,long,base
1773867600.0,1773900000.0,-1.2527,long,GBPJPY,big_figure_00,long,base
1776859200.0,1776877200.0,2.1565,long,GBPJPY,big_figure_00,long,base
1776960000.0,1777060800.0,2.2365,long,GBPJPY,big_figure_00,long,base
1777539600.0,1777543200.0,-1.2096,long,GBPJPY,big_figure_00,long,base
1778806800.0,1778824800.0,-1.2079,long,GBPJPY,big_figure_00,long,base
1779192000.0,1779195600.0,-1.3157,long,GBPJPY,big_figure_00,long,base
1779926400.0,1779930000.0,-1.4049,long,GBPJPY,big_figure_00,long,base
1780466400.0,1780470000.0,-1.5012,long,GBPJPY,big_figure_00,long,base
1780675200.0,1780682400.0,-1.2433,long,GBPJPY,big_figure_00,long,base
1781683200.0,1781694000.0,-1.4895,long,GBPJPY,big_figure_00,long,base
1782972000.0,1782975600.0,-1.3255,long,GBPJPY,big_figure_00,long,base
1720702800.0,1720738800.0,-1.2318,long,GBPJPY,big_figure_00,long,stress
1721253600.0,1721257200.0,-1.2586,long,GBPJPY,big_figure_00,long,stress
1721703600.0,1721718000.0,-1.3818,long,GBPJPY,big_figure_00,long,stress
1721901600.0,1721908800.0,2.3486,long,GBPJPY,big_figure_00,long,stress
1722240000.0,1722258000.0,2.2674,long,GBPJPY,big_figure_00,long,stress
1722376800.0,1722380400.0,-1.191,long,GBPJPY,big_figure_00,long,stress
1722949200.0,1722992400.0,2.4198,long,GBPJPY,big_figure_00,long,stress
1723600800.0,1723622400.0,2.2609,long,GBPJPY,big_figure_00,long,stress
1724191200.0,1724216400.0,2.1964,long,GBPJPY,big_figure_00,long,stress
1724626800.0,1724630400.0,-1.2048,long,GBPJPY,big_figure_00,long,stress
1725433200.0,1725458400.0,-1.2229,long,GBPJPY,big_figure_00,long,stress
1726200000.0,1726214400.0,-1.2428,long,GBPJPY,big_figure_00,long,stress
1726470000.0,1726480800.0,2.2159,long,GBPJPY,big_figure_00,long,stress
1727445600.0,1727452800.0,-1.1067,long,GBPJPY,big_figure_00,long,stress
1727802000.0,1727866800.0,2.3601,long,GBPJPY,big_figure_00,long,stress
1728370800.0,1728450000.0,2.2644,long,GBPJPY,big_figure_00,long,stress
1728968400.0,1728972000.0,-1.4997,long,GBPJPY,big_figure_00,long,stress
1731387600.0,1731398400.0,-1.4135,long,GBPJPY,big_figure_00,long,stress
1732006800.0,1732032000.0,2.3017,long,GBPJPY,big_figure_00,long,stress
1732233600.0,1732266000.0,-1.2434,long,GBPJPY,big_figure_00,long,stress
1732269600.0,1732514400.0,2.2839,long,GBPJPY,big_figure_00,long,stress
1732651200.0,1732669200.0,-1.2671,long,GBPJPY,big_figure_00,long,stress
1733493600.0,1733731200.0,2.2459,long,GBPJPY,big_figure_00,long,stress
1733907600.0,1733925600.0,-1.2567,long,GBPJPY,big_figure_00,long,stress
1734015600.0,1734091200.0,2.2798,long,GBPJPY,big_figure_00,long,stress
1734429600.0,1734444000.0,-1.3004,long,GBPJPY,big_figure_00,long,stress
1734663600.0,1734922800.0,2.2619,long,GBPJPY,big_figure_00,long,stress
1735632000.0,1735639200.0,2.1672,long,GBPJPY,big_figure_00,long,stress
1736265600.0,1736323200.0,-1.2702,long,GBPJPY,big_figure_00,long,stress
1736744400.0,1736751600.0,-1.2563,long,GBPJPY,big_figure_00,long,stress
1738231200.0,1738238400.0,-1.2871,long,GBPJPY,big_figure_00,long,stress
1738728000.0,1738767600.0,-1.2664,long,GBPJPY,big_figure_00,long,stress
1739754000.0,1739757600.0,-1.2841,long,GBPJPY,big_figure_00,long,stress
1739966400.0,1739973600.0,-1.2711,long,GBPJPY,big_figure_00,long,stress
1740009600.0,1740013200.0,-1.3264,long,GBPJPY,big_figure_00,long,stress
1740153600.0,1740157200.0,-1.2423,long,GBPJPY,big_figure_00,long,stress
1740708000.0,1740726000.0,2.3197,long,GBPJPY,big_figure_00,long,stress
1741651200.0,1741680000.0,2.3093,long,GBPJPY,big_figure_00,long,stress
1741885200.0,1741924800.0,2.2911,long,GBPJPY,big_figure_00,long,stress
1743390000.0,1743505200.0,-1.2271,long,GBPJPY,big_figure_00,long,stress
1743631200.0,1743649200.0,-1.1529,long,GBPJPY,big_figure_00,long,stress
1743757200.0,1743760800.0,-1.1786,long,GBPJPY,big_figure_00,long,stress
1743775200.0,1743973200.0,-1.1129,long,GBPJPY,big_figure_00,long,stress
1744293600.0,1744297200.0,-1.1744,long,GBPJPY,big_figure_00,long,stress
1746021600.0,1746072000.0,2.1819,long,GBPJPY,big_figure_00,long,stress
