candidate,fold,train_start,train_end,oos_start,oos_end,picked,status,trades,net_pnl,profit_factor,winrate,max_drawdown,run_dir,error
td60_lb60_top3_s0.5_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091545_ars1_dynamic_range_picker_td60_lb60_top3_s0.5_w2-8_f2_20260704_055013,
td60_lb60_top3_s0.5_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.5_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091548_ars1_dynamic_range_picker_td60_lb60_top3_s0.5_w2-12_f0_20260704_055013,
td60_lb60_top3_s0.5_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.5_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091552_ars1_dynamic_range_picker_td60_lb60_top3_s0.5_w2-12_f2_20260704_055013,
td60_lb60_top3_s0.5_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091555_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w1.5-8_f0_20260704_055013,
td60_lb60_top3_s0.6_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091558_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w1.5-8_f2_20260704_055013,
td60_lb60_top3_s0.6_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091602_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w1.5-12_f0_20260704_055013,
td60_lb60_top3_s0.6_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091605_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w1.5-12_f2_20260704_055013,
td60_lb60_top3_s0.6_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091609_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w2-8_f0_20260704_055013,
td60_lb60_top3_s0.6_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091612_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w2-8_f2_20260704_055013,
td60_lb60_top3_s0.6_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091614_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w2-12_f0_20260704_055013,
td60_lb60_top3_s0.6_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top3_s0.6_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091617_ars1_dynamic_range_picker_td60_lb60_top3_s0.6_w2-12_f2_20260704_055013,
td60_lb60_top3_s0.6_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091620_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-8_f0_20260704_055013,
td60_lb60_top5_s0.4_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091625_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-8_f2_20260704_055013,
td60_lb60_top5_s0.4_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091628_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-8_f3_20260704_055013,
td60_lb60_top5_s0.4_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091631_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-12_f0_20260704_055013,
td60_lb60_top5_s0.4_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091636_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-12_f2_20260704_055013,
td60_lb60_top5_s0.4_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091640_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w1.5-12_f3_20260704_055013,
td60_lb60_top5_s0.4_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091643_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w2-8_f0_20260704_055013,
td60_lb60_top5_s0.4_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091647_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w2-8_f2_20260704_055013,
td60_lb60_top5_s0.4_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091650_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w2-12_f0_20260704_055013,
td60_lb60_top5_s0.4_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.4_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091654_ars1_dynamic_range_picker_td60_lb60_top5_s0.4_w2-12_f2_20260704_055013,
td60_lb60_top5_s0.4_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091657_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-8_f0_20260704_055013,
td60_lb60_top5_s0.5_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091702_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-8_f2_20260704_055013,
td60_lb60_top5_s0.5_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091706_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-8_f3_20260704_055013,
td60_lb60_top5_s0.5_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091709_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-12_f0_20260704_055013,
td60_lb60_top5_s0.5_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091713_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-12_f2_20260704_055013,
td60_lb60_top5_s0.5_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091717_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w1.5-12_f3_20260704_055013,
td60_lb60_top5_s0.5_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091720_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w2-8_f0_20260704_055013,
td60_lb60_top5_s0.5_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091724_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w2-8_f2_20260704_055013,
td60_lb60_top5_s0.5_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091727_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w2-12_f0_20260704_055013,
td60_lb60_top5_s0.5_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.5_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091731_ars1_dynamic_range_picker_td60_lb60_top5_s0.5_w2-12_f2_20260704_055013,
td60_lb60_top5_s0.5_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091734_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w1.5-8_f0_20260704_055013,
td60_lb60_top5_s0.6_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091737_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w1.5-8_f2_20260704_055013,
td60_lb60_top5_s0.6_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091741_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w1.5-12_f0_20260704_055013,
td60_lb60_top5_s0.6_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091744_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w1.5-12_f2_20260704_055013,
td60_lb60_top5_s0.6_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091748_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w2-8_f0_20260704_055013,
td60_lb60_top5_s0.6_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091751_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w2-8_f2_20260704_055013,
td60_lb60_top5_s0.6_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091753_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w2-12_f0_20260704_055013,
td60_lb60_top5_s0.6_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top5_s0.6_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091756_ars1_dynamic_range_picker_td60_lb60_top5_s0.6_w2-12_f2_20260704_055013,
td60_lb60_top5_s0.6_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091759_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-8_f0_20260704_055013,
td60_lb60_top8_s0.4_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091804_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-8_f2_20260704_055013,
td60_lb60_top8_s0.4_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091808_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-8_f3_20260704_055013,
td60_lb60_top8_s0.4_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091810_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-12_f0_20260704_055013,
td60_lb60_top8_s0.4_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091815_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-12_f2_20260704_055013,
td60_lb60_top8_s0.4_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091819_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w1.5-12_f3_20260704_055013,
td60_lb60_top8_s0.4_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091822_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w2-8_f0_20260704_055013,
td60_lb60_top8_s0.4_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091826_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w2-8_f2_20260704_055013,
td60_lb60_top8_s0.4_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091829_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w2-12_f0_20260704_055013,
td60_lb60_top8_s0.4_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.4_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091833_ars1_dynamic_range_picker_td60_lb60_top8_s0.4_w2-12_f2_20260704_055013,
td60_lb60_top8_s0.4_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091836_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-8_f0_20260704_055013,
td60_lb60_top8_s0.5_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091841_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-8_f2_20260704_055013,
td60_lb60_top8_s0.5_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091845_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-8_f3_20260704_055013,
td60_lb60_top8_s0.5_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091848_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-12_f0_20260704_055013,
td60_lb60_top8_s0.5_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091852_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-12_f2_20260704_055013,
td60_lb60_top8_s0.5_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,XLMUSDT,ok,1,-0.36,0.0,0.0,0.3565,backtest_runs/portfolio_20260704_091856_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w1.5-12_f3_20260704_055013,
td60_lb60_top8_s0.5_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091859_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w2-8_f0_20260704_055013,
td60_lb60_top8_s0.5_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091903_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w2-8_f2_20260704_055013,
td60_lb60_top8_s0.5_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_091906_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w2-12_f0_20260704_055013,
td60_lb60_top8_s0.5_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.5_w2-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091911_ars1_dynamic_range_picker_td60_lb60_top8_s0.5_w2-12_f2_20260704_055013,
td60_lb60_top8_s0.5_w2-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w1.5-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091913_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w1.5-8_f0_20260704_055013,
td60_lb60_top8_s0.6_w1.5-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w1.5-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091916_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w1.5-8_f2_20260704_055013,
td60_lb60_top8_s0.6_w1.5-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w1.5-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091920_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w1.5-12_f0_20260704_055013,
td60_lb60_top8_s0.6_w1.5-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w1.5-12,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,"TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_091923_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w1.5-12_f2_20260704_055013,
td60_lb60_top8_s0.6_w1.5-12,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w2-8,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091927_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w2-8_f0_20260704_055013,
td60_lb60_top8_s0.6_w2-8,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w2-8,2,2025-09-02,2025-11-01,2025-11-01,2026-01-30,TAOUSDT,ok,10,0.35,1.17,0.3,1.9225,backtest_runs/portfolio_20260704_091930_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w2-8_f2_20260704_055013,
td60_lb60_top8_s0.6_w2-8,3,2025-12-01,2026-01-30,2026-01-30,2026-04-30,,no_picks,0,0.0,0.0,0.0,0.0,,
td60_lb60_top8_s0.6_w2-12,0,2025-03-06,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_091933_ars1_dynamic_range_picker_td60_lb60_top8_s0.6_w2-12_f0_20260704_055013,
td60_lb60_top8_s0.6_w2-12,1,2025-06-04,2025-08-03,2025-08-03,2025-11-01,,no_picks,0,0.0,0.0,0.0,0.0,,
