strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay,ORCAUSDT,long,1743038700000,1743039900000,2.50750140,2.57298530,12.24002497,0.76421340,0.006572,0.03731117,tp,retest_long+TP1
inplay,ORCAUSDT,long,1743039900000,1743043200000,2.63252640,2.81513686,4.46004983,0.79987364,0.006834,0.01457811,tp,retest_long+TP1
inplay,SUIUSDT,long,1743037200000,1743045600000,2.67883566,2.63777591,14.63098208,-0.64741681,-0.005532,0.04667235,sl,retest_long+SL
inplay,ORCAUSDT,long,1743049500000,1743051900000,2.79055800,2.70628006,7.08240150,-0.62024867,-0.005264,0.02335849,sl,retest_long+SL
inplay,TAOUSDT,long,1743085800000,1743087300000,271.30425000,274.21414620,0.27030030,0.69807355,0.005988,0.08847227,tp,retest_long+TP1
inplay,TAOUSDT,long,1743090300000,1743092400000,271.88436600,274.51908520,0.29917024,0.69014897,0.005885,0.09808059,tp,retest_long+TP1
inplay,ENAUSDT,long,1743100800000,1743105300000,0.43978794,0.43041390,64.11134854,-0.63445623,-0.005378,0.03347389,sl,retest_long+SL
inplay,WLFIUSDT,long,1758277500000,1758278100000,0.22674534,0.23155368,167.54504364,0.75954210,0.006476,0.04607144,tp,retest_long+TP1
inplay,AAVEUSDT,long,1743125400000,1743131100000,186.13722000,184.72304800,0.43780009,-0.71654223,-0.006107,0.09741760,sl,retest_long+SL
inplay,KITEUSDT,long,1764084900000,1764085500000,0.10343068,0.10249950,659.40126379,-0.69549960,-0.005926,0.08147437,sl,retest_long+SL
inplay,WLFIUSDT,long,1758288000000,1758290400000,0.23404680,0.23118947,211.04534302,-0.66193836,-0.005673,0.05891157,sl,retest_long+SL
inplay,WLFIUSDT,long,1758301200000,1758301800000,0.23624724,0.23375324,241.69997291,-0.67095919,-0.005783,0.06815946,sl,retest_long+SL
inplay,KITEUSDT,long,1764110100000,1764112200000,0.10454090,0.10612277,497.17684397,0.72362548,0.006274,0.06284226,tp,retest_long+TP1
inplay,KITEUSDT,long,1764112200000,1764114000000,0.10635127,0.10442804,308.51740003,-0.63236651,-0.005448,0.03901745,sl,retest_long+SL
inplay,KITEUSDT,long,1764126000000,1764129600000,0.10863172,0.10723783,427.31570989,-0.65097697,-0.005639,0.05534667,sl,retest_long+SL
inplay,RIVERUSDT,long,1763542500000,1763543400000,4.22084400,4.12017580,5.79723787,-0.61261043,-0.005337,0.02901293,sl,retest_long+SL
inplay,MYXUSDT,long,1756815600000,1756816200000,1.14062808,1.15882369,42.84039000,0.72040134,0.006310,0.05910565,tp,retest_long+TP1
inplay,MYXUSDT,long,1756816500000,1756817100000,1.15592114,1.12684923,20.07542666,-0.61112755,-0.005319,0.02749655,sl,retest_long+SL
inplay,AAVEUSDT,long,1743236100000,1743236400000,179.25584400,178.06616536,0.51095224,-0.71741366,-0.006278,0.10954469,sl,retest_long+SL
inplay,WLFIUSDT,long,1758396300000,1758397200000,0.22684536,0.22500856,325.10177406,-0.68528581,-0.006035,0.08813911,sl,retest_long+SL
inplay,WLFIUSDT,long,1758423600000,1758426600000,0.22884576,0.23197360,245.36547730,0.69962148,0.006199,0.06784150,tp,retest_long+TP1
inplay,WLFIUSDT,long,1758426900000,1758430200000,0.23294658,0.23641771,222.99416191,0.71124176,0.006263,0.06279930,tp,retest_long+TP1
inplay,MYXUSDT,long,1756819500000,1756878600000,1.17382472,1.22385718,15.83730227,0.76959553,0.006734,0.02278369,tp,retest_long+TP1
inplay,KITEUSDT,long,1764237900000,1764238800000,0.11160232,0.11300739,555.39938279,0.70553060,0.006133,0.07484886,tp,retest_long+TP1
inplay,WLFIUSDT,long,1758430500000,1758440700000,0.24124824,0.23464949,87.85863586,-0.60484427,-0.005293,0.02508704,sl,retest_long+SL
inplay,KITEUSDT,long,1764238800000,1764240300000,0.11299259,0.11047397,233.94480128,-0.62058578,-0.005361,0.03136730,sl,retest_long+SL
inplay,KITEUSDT,long,1764241500000,1764243900000,0.11512302,0.11219291,198.53381973,-0.60880306,-0.005315,0.02707794,sl,retest_long+SL
inplay,WLFIUSDT,long,1758476700000,1758486600000,0.25325064,0.24615076,81.37930710,-0.60216788,-0.005285,0.02438456,sl,retest_long+SL
inplay,PIPPINUSDT,long,1743360600000,1743361200000,0.01510302,0.01523095,5920.16443584,0.64963632,0.005732,0.10774927,tp,retest_long+TP1
inplay,SOLUSDT,long,1743361200000,1743361800000,127.03540200,126.07120929,0.62356825,-0.69593752,-0.006108,0.09469755,sl,retest_long+SL
inplay,ENAUSDT,long,1743361200000,1743362400000,0.37647528,0.37393948,238.68595571,-0.71272724,-0.006258,0.10746808,sl,retest_long+SL
inplay,ZECUSDT,long,1743363600000,1743367500000,37.03740600,37.42851280,1.96514652,0.68078030,0.005973,0.08780186,tp,retest_long+TP1
inplay,JTOUSDT,long,1743368400000,1743369000000,2.23244640,2.24250141,44.80286738,0.33019898,0.002916,0.12029430,tp,retest_long+TP1
inplay,ZECUSDT,long,1743368700000,1743370200000,37.37747400,37.63297190,2.67594327,0.56326367,0.004976,0.12043422,tp,retest_long+TP1
inplay,JTOUSDT,long,1743369000000,1743371100000,2.24944980,2.22373374,22.86749946,-0.64943640,-0.005721,0.06137431,sl,retest_long+SL
inplay,ZECUSDT,long,1743370200000,1743371700000,37.69753800,37.31753500,1.56319470,-0.66437657,-0.005822,0.07035790,sl,retest_long+SL
inplay,ZECUSDT,long,1743388500000,1743389400000,38.05761000,38.43431160,2.01482614,0.66651748,0.005907,0.09247075,tp,retest_long+TP1
inplay,ZECUSDT,long,1743391500000,1743392700000,38.07761400,37.77672886,1.98619367,-0.68801302,-0.006062,0.09039685,sl,retest_long+SL
inplay,KITEUSDT,long,1764336600000,1764339300000,0.11176235,0.11051753,469.89668336,-0.64760268,-0.005741,0.06266915,sl,retest_long+SL
inplay,KITEUSDT,long,1764340800000,1764348000000,0.11280256,0.11498300,352.70806721,0.72085468,0.006427,0.04820508,tp,retest_long+TP1
inplay,ASTERUSDT,long,1760883600000,1760884200000,1.21614318,1.20673003,63.21393123,-0.68693755,-0.006085,0.09189560,sl,retest_long+SL
inplay,HYPEUSDT,long,1743416700000,1743420300000,12.83256600,12.72145520,5.29222087,-0.66916541,-0.005964,0.08114251,sl,retest_long+SL
inplay,JTOUSDT,long,1743425400000,1743427800000,2.27045400,2.24608641,23.76503561,-0.64349816,-0.005770,0.06440145,sl,retest_long+SL
inplay,ASTERUSDT,long,1760898600000,1760901000000,1.22584512,1.21492482,53.43750760,-0.66181062,-0.005936,0.07825720,sl,retest_long+SL
inplay,HYPEUSDT,long,1743433200000,1743434400000,13.07161380,13.31298687,3.12707642,0.70528804,0.006401,0.04950400,tp,retest_long+TP1
inplay,JTOUSDT,long,1743429900000,1743440100000,2.29145820,2.26940317,26.06568440,-0.64620860,-0.005863,0.07132918,sl,retest_long+SL
inplay,HYPEUSDT,long,1743436800000,1743441300000,13.16463240,13.47305485,2.47305181,0.72321887,0.006525,0.03952583,tp,retest_long+TP1
inplay,ETHUSDT,long,1743435900000,1743437400000,1846.63925400,1837.76915836,0.05416326,-0.60016903,-0.005445,0.11973574,sl,retest_long+SL
inplay,1000PEPEUSDT,long,1743438300000,1743439500000,0.00725245,0.00718281,8266.54633340,-0.64725576,-0.005865,0.07159786,sl,retest_long+SL
inplay,BTCUSDT,long,1743431400000,1743442800000,83417.48016000,82758.44500000,0.00088599,-0.67223396,-0.006062,0.08833777,sl,retest_long+SL
inplay,JTOUSDT,long,1743444900000,1743457200000,2.32546500,2.35532884,24.93434950,0.67460789,0.006149,0.07002753,tp,retest_long+TP1
inplay,ZECUSDT,long,1743462000000,1743465900000,39.15783000,39.45010840,2.49449672,0.61143516,0.005571,0.11765235,tp,retest_long+TP1
inplay,MYXUSDT,long,1757059200000,1757059800000,1.19532902,1.21195556,45.15928434,0.68561601,0.006212,0.06522675,tp,retest_long+TP1
inplay,DOGEUSDT,long,1743476100000,1743480900000,0.16873374,0.16772645,590.71759011,-0.71427687,-0.006432,0.11925177,sl,retest_long+SL
inplay,SUIUSDT,long,1743476400000,1743486900000,2.34756942,2.32933404,32.07950941,-0.67500171,-0.006081,0.09001966,sl,retest_long+SL
inplay,PIPPINUSDT,long,1743495600000,1743498000000,0.01531306,0.01547490,4569.40118171,0.65511331,0.005974,0.08440954,tp,retest_long+TP1
inplay,MYXUSDT,long,1757084100000,1757085300000,1.26717338,1.23557498,17.72802691,-0.58679866,-0.005322,0.02662127,sl,retest_long+SL
inplay,VIRTUALUSDT,long,1743496200000,1743498900000,0.60152028,0.60925812,96.20520264,0.67453094,0.006150,0.06988991,tp,retest_long+TP1
inplay,SNXUSDT,long,1743495900000,1743503400000,0.77255448,0.76816419,129.46659762,-0.68807841,-0.006277,0.11968296,sl,retest_long+SL
inplay,TAOUSDT,long,1743497100000,1743503400000,231.59631000,228.74781271,0.19887910,-0.62143829,-0.005668,0.05493170,sl,retest_long+SL
inplay,ZECUSDT,long,1743519600000,1743520500000,40.36807200,40.91731490,1.35047339,0.67587367,0.006195,0.06586425,tp,retest_long+TP1
inplay,ADAUSDT,long,1743519900000,1743520200000,0.68433684,0.68875722,146.15609471,0.52565398,0.004790,0.12041164,tp,retest_long+TP1
inplay,KITEUSDT,long,1764466200000,1764469500000,0.11917383,0.12197260,269.89177414,0.71631510,0.006526,0.03905006,tp,retest_long+TP1
inplay,ORCAUSDT,long,1743521100000,1743530100000,2.32846560,2.19956000,4.28807933,-0.56440736,-0.005142,0.01164992,sl,retest_long+SL
inplay,KITEUSDT,long,1764469500000,1764473700000,0.12233446,0.12048233,307.63011380,-0.61459107,-0.005539,0.04481865,sl,retest_long+SL
inplay,BTCUSDT,long,1743520200000,1743570900000,84886.77396000,84218.06373214,0.00086846,-0.66886459,-0.006065,0.08811648,sl,retest_long+SL
inplay,RIVERUSDT,long,1763914800000,1763917500000,3.75975180,3.70025980,9.41111526,-0.60201029,-0.005514,0.04212422,sl,retest_long+SL
inplay,HYPEUSDT,long,1743606900000,1743607800000,14.08581660,14.36957551,2.62556050,0.70019937,0.006449,0.04482681,tp,retest_long+TP1
inplay,ORCAUSDT,long,1743607800000,1743609900000,2.40048000,2.44051180,18.65354075,0.69255383,0.006339,0.05418098,tp,retest_long+TP1
inplay,JTOUSDT,long,1743610200000,1743611700000,2.32546500,2.30775264,32.75076797,-0.67113816,-0.006104,0.09104486,sl,retest_long+SL
inplay,BTCUSDT,long,1743606300000,1743608100000,86389.17438000,87107.88993700,0.00102111,0.62759481,0.005710,0.10629625,tp,retest_long+TP1
inplay,HYPEUSDT,long,1743607800000,1743615000000,14.30886120,13.86376241,1.24318551,-0.57435465,-0.005256,0.02101428,sl,retest_long+SL
inplay,XRPUSDT,long,1743608400000,1743611700000,2.18963784,2.16016074,19.20531992,-0.61624073,-0.005608,0.05012356,sl,retest_long+SL
inplay,DOGEUSDT,long,1743607800000,1743612300000,0.17643528,0.17391521,222.90804215,-0.60860143,-0.005572,0.04685757,sl,retest_long+SL
inplay,MYXUSDT,long,1757211900000,1757212200000,1.33699735,1.37748495,18.44526823,0.71676306,0.006630,0.03004161,tp,retest_long+TP1
inplay,MYXUSDT,long,1757212200000,1757213100000,1.37578510,1.30716102,7.99219408,-0.56132259,-0.005158,0.01286558,sl,retest_long+SL
inplay,BTCUSDT,long,1743624600000,1743625500000,87728.84226000,85987.89898000,0.00031729,-0.58545689,-0.005407,0.03307125,sl,retest_long+SL
inplay,ETHUSDT,long,1743624600000,1743625500000,1933.84669200,1880.79376600,0.01035147,-0.57286808,-0.005292,0.02369228,sl,retest_long+SL
inplay,SOLUSDT,long,1743624600000,1743625500000,133.72674000,128.97420000,0.11515284,-0.56541893,-0.005224,0.01815046,sl,retest_long+SL
inplay,MYXUSDT,long,1757218800000,1757221200000,1.43729740,1.48824629,14.47278407,0.71196781,0.006682,0.02540446,tp,retest_long+TP1
inplay,MYXUSDT,long,1757221200000,1757230500000,1.51472288,1.62233547,6.93666139,0.73341563,0.006838,0.01305643,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764009600000,1764011400000,3.78675720,3.73989473,11.90485257,-0.61165302,-0.005664,0.05376221,sl,retest_long+SL
inplay,MYXUSDT,long,1757262000000,1757262600000,2.75243038,2.88988191,5.42413456,0.72719281,0.006772,0.01836280,tp,retest_long+TP1
inplay,ZECUSDT,long,1743719700000,1743720300000,40.07801400,40.57338370,1.47950521,0.66130756,0.006117,0.07159450,tp,retest_long+TP1
inplay,ZECUSDT,long,1743720300000,1743721800000,40.46809200,40.07698300,1.45027823,-0.63730453,-0.005859,0.07008766,sl,retest_long+SL
inplay,KITEUSDT,long,1764689100000,1764702300000,0.10172034,0.09881023,188.38599754,-0.57088951,-0.005279,0.02266629,sl,retest_long+SL
inplay,MYXUSDT,long,1757357700000,1757358000000,11.04330822,12.13157720,0.68888338,0.74011154,0.006881,0.00957888,tp,retest_long+TP1
inplay,MYXUSDT,long,1757358000000,1757365200000,12.41384227,10.25840219,0.25174252,-0.54604045,-0.005042,0.00342454,sl,retest_long+SL
inplay,XRPUSDT,long,1743774900000,1743775800000,2.11812354,2.08228346,15.47042973,-0.59345070,-0.005480,0.03898926,sl,retest_long+SL
inplay,PIPPINUSDT,long,1743779400000,1743780900000,0.01236247,0.01219756,3366.53692917,-0.60479169,-0.005614,0.04960935,sl,retest_long+SL
inplay,XRPUSDT,long,1743775800000,1743777900000,2.10482088,2.08188354,24.23765176,-0.61683279,-0.005758,0.06088553,sl,retest_long+SL
inplay,DOGEUSDT,long,1743778500000,1743778800000,0.16802360,0.16977704,407.21382353,0.63149067,0.005961,0.08253425,tp,retest_long+TP1
inplay,SOLUSDT,long,1743779400000,1743780900000,120.00399600,118.48629800,0.36241833,-0.60190152,-0.005649,0.05185995,sl,retest_long+SL
inplay,PIPPINUSDT,long,1743788700000,1743790500000,0.01252250,0.01233753,2943.03018073,-0.58827648,-0.005552,0.04389830,sl,retest_long+SL
inplay,ASTERUSDT,long,1761231900000,1761264600000,1.05781152,1.11785638,12.44938346,0.73127010,0.006799,0.01625143,tp,retest_long+TP1
inplay,SUIUSDT,long,1743788700000,1743789900000,2.30106012,2.27294532,19.49986643,-0.60175034,-0.005673,0.05351550,sl,retest_long+SL
inplay,SOLUSDT,long,1743788700000,1743790500000,123.70473600,121.75421571,0.27900070,-0.58528646,-0.005516,0.04108993,sl,retest_long+SL
inplay,HYPEUSDT,long,1743799200000,1743807600000,12.27445440,12.11243417,3.33813915,-0.58969016,-0.005621,0.04884410,sl,retest_long+SL
inplay,RIVERUSDT,long,1764191400000,1764193800000,3.76775340,3.84773030,8.96027954,0.67567326,0.006477,0.04094212,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764193800000,1764195900000,3.86377260,4.00639856,5.09703533,0.70290083,0.006694,0.02406872,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764195900000,1764199200000,3.96879360,3.85580011,4.74303078,-0.55819895,-0.005281,0.02226737,sl,retest_long+SL
inplay,DOGEUSDT,long,1743778800000,1743860400000,0.17054410,0.16665595,139.45724572,-0.57044626,-0.005353,0.02821499,sl,retest_long+SL
inplay,WLFIUSDT,long,1759054800000,1759062600000,0.21524304,0.21079355,119.82196001,-0.56377608,-0.005390,0.03062912,sl,retest_long+SL
inplay,ASTERUSDT,long,1761440700000,1761441600000,1.16083212,1.16989597,76.40773800,0.58569718,0.005630,0.10685140,tp,retest_long+TP1
inplay,ASTERUSDT,long,1761441600000,1761446100000,1.17113418,1.15470116,32.75623455,-0.58399534,-0.005583,0.04571136,sl,retest_long+SL
inplay,RIVERUSDT,long,1764363300000,1764363600000,3.78175620,3.93511282,4.70095323,0.69915631,0.006721,0.02176598,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764363600000,1764365700000,3.93178620,4.30468889,1.95720665,0.72017533,0.006877,0.00967229,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764365700000,1764372600000,4.41088200,3.90532592,1.04630091,-0.53418454,-0.005066,0.00522075,sl,retest_long+SL
inplay,WLFIUSDT,long,1759309500000,1759310400000,0.20224044,0.20065629,348.87110965,-0.63699983,-0.006072,0.08433542,sl,retest_long+SL
inplay,RIVERUSDT,long,1764510300000,1764510600000,4.01180220,3.94992414,8.64827828,-0.57645179,-0.005528,0.04131314,sl,retest_long+SL
inplay,RIVERUSDT,long,1764510900000,1764513000000,4.10282040,4.31293724,3.42719322,0.70280555,0.006777,0.01730546,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764513000000,1764513600000,4.31786340,4.52064569,3.57271652,0.70553714,0.006758,0.01894649,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764513600000,1764513900000,4.50590100,4.17005868,1.57292982,-0.53644441,-0.005104,0.00818801,sl,retest_long+SL
inplay,AGLDUSDT,long,1744178700000,1744179300000,0.69803958,0.69371480,129.20393022,-0.66667056,-0.006376,0.10789208,sl,retest_long+SL
inplay,HYPEUSDT,long,1744179000000,1744180500000,12.40248000,12.24187256,3.35655641,-0.58872001,-0.005633,0.04963210,sl,retest_long+SL
inplay,RIVERUSDT,long,1764514500000,1764518400000,4.37887560,4.15116960,2.31347286,-0.53863207,-0.005151,0.01184042,sl,retest_long+SL
inplay,HYPEUSDT,long,1744182600000,1744185600000,12.46749300,12.69905968,3.04067901,0.65820590,0.006404,0.04591405,tp,retest_long+TP1
inplay,WLFIUSDT,long,1759335600000,1759339800000,0.20324064,0.20483902,430.97148525,0.58333551,0.005640,0.10552242,tp,retest_long+TP1
inplay,WLFIUSDT,long,1759339800000,1759340100000,0.20484096,0.20693860,333.99790999,0.61808860,0.005942,0.08252011,tp,retest_long+TP1
inplay,WLFIUSDT,long,1759340100000,1759341600000,0.20554110,0.20320221,231.78546329,-0.59896549,-0.005724,0.05684445,sl,retest_long+SL
inplay,ASTERUSDT,long,1761669900000,1761671400000,1.12492494,1.14812533,30.78627375,0.67226628,0.006462,0.04198725,tp,retest_long+TP1
inplay,HYPEUSDT,long,1744209000000,1744210200000,12.96959340,12.72963214,2.22952143,-0.56937697,-0.005438,0.03437818,sl,retest_long+SL
inplay,PIPPINUSDT,long,1744218900000,1744219200000,0.01072214,0.01097980,2782.32645336,0.68066398,0.006536,0.03622914,tp,retest_long+TP1
inplay,AGLDUSDT,long,1744218900000,1744219200000,0.71024202,0.72465504,49.58124043,0.67192902,0.006453,0.04268639,tp,retest_long+TP1
inplay,ORCAUSDT,long,1744218900000,1744219200000,1.87637520,1.91341724,19.27768076,0.67024958,0.006439,0.04383505,tp,retest_long+TP1
inplay,PIPPINUSDT,long,1744219200000,1744222500000,0.01116223,0.01203559,846.25251242,0.72730470,0.006852,0.01177873,tp,retest_long+TP1
inplay,BTCUSDT,long,1744218600000,1744218900000,78503.39754000,77962.64006714,0.00104886,-0.66564675,-0.006228,0.09846677,sl,retest_long+SL
inplay,BTCUSDT,long,1744218900000,1744219200000,78948.98664000,80747.40728800,0.00040617,0.69154990,0.006511,0.03891854,tp,retest_long+TP1
inplay,BIOUSDT,long,1744219200000,1744283400000,0.06008201,0.05779844,234.85112809,-0.55291101,-0.005209,0.01661061,sl,retest_long+SL
inplay,JTOUSDT,long,1744219200000,1744298100000,1.68333660,1.62060439,8.55154694,-0.55340976,-0.005213,0.01695228,sl,retest_long+SL
inplay,RIVERUSDT,long,1764642600000,1764645600000,4.07481480,4.18936196,6.37333641,0.69844536,0.006602,0.03160223,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764646500000,1764647700000,4.17483480,4.25164950,9.49644342,0.68145347,0.006399,0.04801298,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764648000000,1764649800000,4.28185620,4.15056258,4.13469817,-0.56377880,-0.005260,0.02091930,sl,retest_long+SL
inplay,RIVERUSDT,long,1764652800000,1764655200000,4.35587100,4.28589265,7.81051315,-0.58706479,-0.005506,0.04049797,sl,retest_long+SL
inplay,WLFIUSDT,long,1759468200000,1759470300000,0.21074214,0.20972233,474.60844803,-0.60374268,-0.005694,0.11973359,sl,retest_long+SL
inplay,AVAXUSDT,long,1744330200000,1744332900000,18.55571040,18.39103534,3.35131189,-0.62616952,-0.005940,0.07429204,sl,retest_long+SL
inplay,HYPEUSDT,long,1744337100000,1744339800000,14.62392420,14.90081924,2.59397345,0.67230654,0.006415,0.04595184,tp,retest_long+TP1
inplay,ORCAUSDT,long,1744342200000,1744342800000,2.03340660,2.07088574,19.27243904,0.67485461,0.006400,0.04745983,tp,retest_long+TP1
inplay,HYPEUSDT,long,1744340400000,1744354200000,14.96199180,15.27064526,2.34598614,0.68154153,0.006462,0.04255521,tp,retest_long+TP1
inplay,TAOUSDT,long,1744350900000,1744353600000,243.48868800,246.52868440,0.23829720,0.65436077,0.006126,0.07006186,tp,retest_long+TP1
inplay,TAOUSDT,long,1744377600000,1744381200000,248.66972400,244.88101400,0.14563237,-0.59488499,-0.005535,0.04312618,sl,retest_long+SL
inplay,SNXUSDT,long,1744385700000,1744386300000,0.64512900,0.64916514,155.03875969,0.50535884,0.004728,0.12039945,tp,retest_long+TP1
inplay,BTCUSDT,long,1744219200000,1744394700000,80794.25562000,84104.62571000,0.00022381,0.71875704,0.006724,0.02214382,tp,retest_long+TP1
inplay,XRPUSDT,long,1744395600000,1744397400000,2.05461084,2.04236287,47.29539623,-0.69553319,-0.006434,0.11626080,sl,retest_long+SL
inplay,PIPPINUSDT,long,1744389600000,1744411800000,0.01234247,0.01203188,1756.33209877,-0.57118335,-0.005319,0.02568567,sl,retest_long+SL
inplay,AXSUSDT,long,1744435800000,1744437900000,2.45249040,2.47530484,31.42648610,0.62405971,0.005841,0.09291797,tp,retest_long+TP1
inplay,AXSUSDT,long,1744437900000,1744440300000,2.48149620,2.45907951,25.07729291,-0.63648755,-0.005922,0.07433776,sl,retest_long+SL
inplay,ARBUSDT,long,1744435800000,1744436700000,0.29935986,0.29825105,334.11293017,-0.49026876,-0.004563,0.11980172,sl,retest_long+SL
inplay,ARBUSDT,long,1744440300000,1744441200000,0.30046008,0.29940082,332.88948069,-0.47242823,-0.004444,0.11981243,sl,retest_long+SL
inplay,JTOUSDT,long,1744446900000,1744452900000,1.75835160,1.74790035,54.27192747,-0.68138411,-0.006438,0.11417463,sl,retest_long+SL
inplay,DOGEUSDT,long,1744438800000,1744449300000,0.16316263,0.16193225,456.28654184,-0.65040589,-0.006116,0.08900185,sl,retest_long+SL
inplay,JTOUSDT,long,1744457100000,1744459200000,1.77335460,1.76443276,56.40157924,-0.62292810,-0.005959,0.11972208,sl,retest_long+SL
inplay,JTOUSDT,long,1744462800000,1744465500000,1.78235640,1.80193954,35.83455511,0.62468812,0.006011,0.07706499,tp,retest_long+TP1
inplay,MYXUSDT,long,1758050700000,1758052200000,11.64182790,11.35914200,1.86780339,-0.55377845,-0.005331,0.02577677,sl,retest_long+SL
inplay,PIPPINUSDT,long,1744466400000,1744470600000,0.01322264,0.01363227,1753.66188274,0.69009410,0.006638,0.02825667,tp,retest_long+TP1
inplay,PIPPINUSDT,long,1744470600000,1744470900000,0.01372274,0.01441712,1046.57191431,0.70904000,0.006775,0.01767023,tp,retest_long+TP1
inplay,AVAXUSDT,long,1744466700000,1744467600000,19.61792280,19.76949531,4.62567338,0.59180893,0.005617,0.10931600,tp,retest_long+TP1
inplay,1000PEPEUSDT,long,1744467600000,1744474800000,0.00725145,0.00739132,5194.02158614,0.68086236,0.006426,0.04563292,tp,retest_long+TP1
inplay,VIRTUALUSDT,long,1744365900000,1744502400000,0.53720742,0.62053587,9.00379531,0.74401784,0.006922,0.00625445,tp,retest_long+TP1
inplay,1000PEPEUSDT,long,1744481700000,1744504200000,0.00746549,0.00736224,5316.75440879,-0.59626283,-0.005591,0.04730125,sl,retest_long+SL
inplay,JTOUSDT,long,1744465500000,1744508700000,1.80836160,1.78403598,22.13987770,-0.58628743,-0.005609,0.04772115,sl,retest_long+SL
inplay,RIVERUSDT,long,1764845100000,1764846300000,4.39187820,4.58468288,3.82112570,0.71615058,0.006742,0.02058034,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764846300000,1764849900000,4.60092000,4.80183944,3.69134180,0.72083705,0.006740,0.02082528,tp,retest_long+TP1
inplay,RIVERUSDT,long,1764849900000,1764851400000,4.83596700,4.70916512,4.31026580,-0.57123503,-0.005306,0.02468523,sl,retest_long+SL
inplay,ZECUSDT,long,1744526100000,1744526400000,37.24744800,38.26384570,0.72675844,0.70574852,0.006590,0.03292708,tp,retest_long+TP1
inplay,OPUSDT,long,1744566000000,1744567500000,0.69993996,0.70833830,86.89792601,0.65637280,0.006091,0.07342588,tp,retest_long+TP1
inplay,ARBUSDT,long,1744566000000,1744570500000,0.31386276,0.31103778,199.61299796,-0.63874569,-0.005926,0.07484296,sl,retest_long+SL
inplay,DOTUSDT,long,1744568700000,1744572600000,3.78885762,3.75052117,14.71816539,-0.63082164,-0.005819,0.06657949,sl,retest_long+SL
inplay,1000PEPEUSDT,long,1744571400000,1744572600000,0.00761652,0.00753849,7185.01246592,-0.62598709,-0.005808,0.06533338,sl,retest_long+SL
inplay,ZECUSDT,long,1744527300000,1744581900000,38.03760600,36.44092464,0.34075031,-0.55929682,-0.005188,0.01522715,sl,retest_long+SL
inplay,ORCAUSDT,long,1744595100000,1744596600000,3.09261840,3.18376312,8.03032706,0.70168107,0.006620,0.03024084,tp,retest_long+TP1
inplay,SOLUSDT,long,1744597500000,1744597800000,133.55670600,135.15496360,0.45203991,0.64959518,0.006089,0.07288104,tp,retest_long+TP1
inplay,ETHUSDT,long,1744597800000,1744598400000,1651.03014000,1638.92215000,0.04686944,-0.66001362,-0.006149,0.09251893,sl,retest_long+SL
inplay,ORCAUSDT,long,1744601100000,1744603200000,3.09061800,3.15666854,11.09827620,0.69144667,0.006480,0.04160047,tp,retest_long+TP1
inplay,SOLUSDT,long,1744597800000,1744600200000,135.43708200,132.47564243,0.18447361,-0.57596116,-0.005369,0.02965370,sl,retest_long+SL
inplay,ORCAUSDT,long,1744607100000,1744608000000,3.28765740,3.39622062,6.80299780,0.71127310,0.006659,0.02728224,tp,retest_long+TP1
inplay,ASTERUSDT,long,1762093800000,1762096800000,1.04290854,1.22753444,4.06625439,0.74519657,0.006931,0.00553932,tp,retest_long+TP1
inplay,ASTERUSDT,long,1762098300000,1762099500000,1.27545504,1.21922039,9.71163321,-0.56066669,-0.005179,0.01453642,sl,retest_long+SL
inplay,ORCAUSDT,long,1744608000000,1744628100000,3.40568100,3.23720957,3.21636055,-0.55468442,-0.005159,0.01281956,sl,retest_long+SL
inplay,SUIUSDT,long,1744635600000,1744635900000,2.34586908,2.33216562,41.96012799,-0.69277365,-0.006466,0.11777456,sl,retest_long+SL
inplay,BTCUSDT,long,1744641300000,1744642800000,85589.81454000,84918.01300000,0.00083468,-0.64613295,-0.006070,0.08539194,sl,retest_long+SL
inplay,KITEUSDT,long,1765638000000,1765638600000,0.08417683,0.08315337,534.39028971,-0.60058207,-0.005676,0.05365178,sl,retest_long+SL
inplay,ORCAUSDT,long,1744705500000,1744706700000,3.44368860,3.37032580,7.30615940,-0.56587088,-0.005379,0.02987057,sl,retest_long+SL
inplay,XAUTUSDT,long,1747605600000,1747606500000,3221.44416000,3237.58235400,0.03104819,0.38073702,0.003638,0.12032464,tp,retest_long+TP1
inplay,ORCAUSDT,long,1744763400000,1744765200000,3.61372260,3.42231540,2.76377793,-0.54067462,-0.005148,0.01166763,sl,retest_long+SL
inplay,KITEUSDT,long,1765738500000,1765749900000,0.08549710,0.08414317,395.76851067,-0.57612503,-0.005514,0.04028296,sl,retest_long+SL
inplay,HYPEUSDT,long,1744816200000,1744818000000,16.02320400,15.85722078,3.25507869,-0.60255242,-0.005799,0.06226397,sl,retest_long+SL
