symbol,hor_min,tag,adverse,move
BTCUSDT,30,обычно,1.1596329001811303,-8.313824039584604
BTCUSDT,30,обычно,2.2705933017665334,-53.902730465590686
BTCUSDT,30,обычно,2.741027631392098,-45.636237005447285
BTCUSDT,30,обычно,0.5225179966969032,-4.863841975584309
BTCUSDT,30,обычно,4.282832998774318,-59.06807119315258
BTCUSDT,30,обычно,3.7504926481735237,118.84431355734965
BTCUSDT,30,обычно,1.6994220860010267,-3.629603217171418
BTCUSDT,30,обычно,2.0955058881948987,65.24044079636816
BTCUSDT,30,обычно,1.2845325893249218,12.01597170207078
BTCUSDT,30,обычно,0.8283198840609689,-16.004040230199625
BTCUSDT,30,обычно,2.1624604858175513,-54.73421675744533
BTCUSDT,30,обычно,0.8449003784161353,-18.229445594710434
BTCUSDT,30,обычно,1.393295069109576,-5.6417018676804505
BTCUSDT,30,обычно,2.729289921135591,38.76207178373794
BTCUSDT,30,обычно,0.8937737838785043,0.8508316884879011
BTCUSDT,30,обычно,1.0569000368733181,15.747654229761546
BTCUSDT,30,обычно,2.4424418251888613,-3.397836743318523
BTCUSDT,30,обычно,0.8980217817483162,-6.038143904620122
BTCUSDT,30,обычно,3.138556977916581,20.65417793129867
BTCUSDT,30,обычно,1.5395930978232373,12.907145016376964
BTCUSDT,30,обычно,1.2670188451799975,-17.11921971315566
BTCUSDT,30,обычно,1.819032795492789,-4.350302348200782
BTCUSDT,30,обычно,4.680664579979861,44.490597171435994
BTCUSDT,30,обычно,2.529840288009204,28.136121785641546
BTCUSDT,30,обычно,1.1373550251670708,-6.092291784051713
BTCUSDT,30,обычно,1.843179832617811,11.368873054590859
BTCUSDT,30,обычно,1.2802029687449101,-9.716605316049952
BTCUSDT,30,обычно,2.4422592139272803,4.940842630225502
BTCUSDT,30,обычно,1.6008885059416713,8.32611895072103
BTCUSDT,30,обычно,4.407000923618642,22.01185162289977
BTCUSDT,30,обычно,1.631955050806932,2.491023666883052
BTCUSDT,30,обычно,2.4882706964549426,4.49432660575857
BTCUSDT,30,обычно,1.4360449385920795,17.27185816957549
BTCUSDT,30,обычно,1.293311602224789,-2.014168526675874
BTCUSDT,30,обычно,0.8308839528372787,5.455862211141012
BTCUSDT,30,обычно,5.9316889815771745,-42.01749556997807
BTCUSDT,30,обычно,0.5415170652882474,2.1581241005106455
BTCUSDT,30,обычно,2.6900249635691016,-19.86974201103277
BTCUSDT,30,обычно,3.234591684524257,33.15725755458548
BTCUSDT,30,обычно,1.203804507230691,3.8652494566716045
BTCUSDT,30,обычно,0.8896613079371715,5.17192504421352
BTCUSDT,30,обычно,2.3807464707056503,22.549161217537378
BTCUSDT,30,обычно,3.0592344415816672,-19.465235942999925
BTCUSDT,30,обычно,1.4489349442306583,-12.340995007947175
BTCUSDT,30,обычно,2.0146844576379497,-3.1249688588537876
BTCUSDT,30,обычно,4.666085780928474,-15.914857222735515
BTCUSDT,30,обычно,1.1913695345297382,14.215710751737088
BTCUSDT,30,обычно,1.8533859738134548,17.834931098191607
BTCUSDT,30,обычно,6.4467633558534185,41.33378931285263
