entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1719187200.0,1719223200.0,1.248,short,USDJPY,round_level_sweep,1.5,1.0,48
1722427200.0,1722470400.0,-1.0489,long,USDJPY,round_level_sweep,1.5,1.0,48
1726459200.0,1726466400.0,-1.1647,long,USDJPY,round_level_sweep,1.5,1.0,48
1728932400.0,1728950400.0,1.2076,short,USDJPY,round_level_sweep,1.5,1.0,48
1740034800.0,1740056400.0,-1.1661,long,USDJPY,round_level_sweep,1.5,1.0,48
1740664800.0,1740668400.0,-1.1511,short,USDJPY,round_level_sweep,1.5,1.0,48
1740992400.0,1740996000.0,1.3289,long,USDJPY,round_level_sweep,1.5,1.0,48
1742364000.0,1742367600.0,1.3113,short,USDJPY,round_level_sweep,1.5,1.0,48
1743573600.0,1743584400.0,1.2579,short,USDJPY,round_level_sweep,1.5,1.0,48
1743606000.0,1743609600.0,-1.1869,short,USDJPY,round_level_sweep,1.5,1.0,48
1753956000.0,1753963200.0,-1.1439,short,USDJPY,round_level_sweep,1.5,1.0,48
1758841200.0,1758891600.0,1.2769,short,USDJPY,round_level_sweep,1.5,1.0,48
1774918800.0,1774933200.0,1.2297,short,USDJPY,round_level_sweep,1.5,1.0,48
1775574000.0,1775588400.0,1.2202,short,USDJPY,round_level_sweep,1.5,1.0,48
1780423200.0,1780437600.0,-1.6909,short,USDJPY,round_level_sweep,1.5,1.0,48
1780441200.0,1780448400.0,0.8957,short,USDJPY,round_level_sweep,1.5,1.0,48
1780502400.0,1780545600.0,1.1814,short,USDJPY,round_level_sweep,1.5,1.0,48
1780603200.0,1780621200.0,0.8868,short,USDJPY,round_level_sweep,1.5,1.0,48
1781200800.0,1781204400.0,-1.3985,long,USDJPY,round_level_sweep,1.5,1.0,48
