pair,entry_day,exit_day,held_days,side,entry_z,exit_z,beta,ar1_phi,gross_bps,cost_bps,pnl_bps,reason
BNBUSDT/SOLUSDT,20583,20603,20,long_spread,-1.694887,6.620809,0.774172,0.860637,1119.81128,32.0,1087.811280469835,max_hold
ETHUSDT/SUIUSDT,20583,20603,20,long_spread,-2.498595,-0.619831,0.676194,0.940221,595.505109,32.0,563.5051086184085,max_hold
SOLUSDT/SUIUSDT,20583,20603,20,long_spread,-4.889895,-0.284141,0.829198,0.880802,896.613951,32.0,864.6139509743842,max_hold
SUIUSDT/WIFUSDT,20583,20602,19,short_spread,2.877543,-0.220359,0.79518,0.917024,1221.659201,32.0,1189.6592011296054,z_exit
SUIUSDT/XLMUSDT,20583,20600,17,short_spread,3.369465,-0.126832,1.36584,0.960622,1192.713882,32.0,1160.713882348748,z_exit
1000PEPEUSDT/BCHUSDT,20584,20604,20,short_spread,1.561591,3.218727,1.090944,0.88628,-933.857993,32.0,-965.8579926626229,max_hold
ONDOUSDT/SUIUSDT,20584,20604,20,short_spread,1.557591,2.977615,0.911776,0.961976,-889.502355,32.0,-921.5023552081049,max_hold
BCHUSDT/DOGEUSDT,20585,20605,20,long_spread,-1.642977,-5.784607,0.461841,0.935908,-2494.09184,32.0,-2526.091840437553,max_hold
BCHUSDT/BNBUSDT,20586,20606,20,long_spread,-1.585383,-7.693643,0.574566,0.910437,-2934.597783,32.0,-2966.5977825278346,max_hold
BCHUSDT/WIFUSDT,20586,20606,20,long_spread,-1.547314,-7.120946,0.317585,0.889451,-3132.729368,32.0,-3164.7293675932415,max_hold
BCHUSDT/XRPUSDT,20587,20607,20,long_spread,-1.502746,-7.638274,0.52853,0.918421,-3064.539008,32.0,-3096.5390079515323,max_hold
BNBUSDT/BTCUSDT,20587,20607,20,long_spread,-1.695175,1.714121,1.28709,0.972586,930.315395,32.0,898.3153954445123,max_hold
BTCUSDT/ETHUSDT,20587,20607,20,short_spread,3.47283,0.035178,0.663335,0.925457,489.571934,32.0,457.57193352881984,z_exit
DOGEUSDT/ETHUSDT,20587,20607,20,short_spread,1.535498,1.28454,0.938028,0.940118,88.280107,32.0,56.280106540473696,max_hold
DOGEUSDT/WIFUSDT,20587,20607,20,short_spread,1.873996,-0.730526,0.561424,0.921571,955.450223,32.0,923.4502229690743,max_hold
XLMUSDT/XRPUSDT,20587,20607,20,long_spread,-1.571223,10.936056,0.935842,0.900234,2324.461485,32.0,2292.461485455209,max_hold
BCHUSDT/ETHUSDT,20588,20608,20,long_spread,-1.501147,-6.572343,0.498122,0.942856,-2931.514169,32.0,-2963.514168634851,max_hold
BCHUSDT/SOLUSDT,20588,20608,20,long_spread,-1.533645,-7.171048,0.457936,0.922274,-2977.132659,32.0,-3009.132659172814,max_hold
BNBUSDT/XLMUSDT,20588,20600,12,short_spread,1.7194,0.117153,0.906089,0.947641,470.510172,32.0,438.51017150857547,z_exit
ADAUSDT/ATOMUSDT,20589,20609,20,long_spread,-1.598182,-3.355248,1.345096,0.967648,-895.024078,32.0,-927.0240776401336,max_hold
ATOMUSDT/BCHUSDT,20589,20609,20,short_spread,1.661551,4.905426,0.732832,0.91616,-1698.478795,32.0,-1730.4787951300739,max_hold
HYPEUSDT/TAOUSDT,20590,20610,20,short_spread,1.690406,3.376931,0.344442,0.975424,-2363.017551,32.0,-2395.017550668181,max_hold
ADAUSDT/BCHUSDT,20591,20611,20,short_spread,1.606348,3.528085,1.314366,0.900027,-1004.708632,32.0,-1036.7086321515549,max_hold
ATOMUSDT/XLMUSDT,20591,20611,20,short_spread,1.759594,-2.740313,0.540643,0.955167,2418.036046,32.0,2386.036046333712,max_hold
AVAXUSDT/BCHUSDT,20591,20611,20,short_spread,1.554323,3.562194,1.078366,0.933959,-1113.492931,32.0,-1145.4929309413362,max_hold
BCHUSDT/XLMUSDT,20591,20611,20,long_spread,-2.072303,-10.564035,0.568151,0.921706,-4383.658558,32.0,-4415.658557928016,max_hold
BTCUSDT/ONDOUSDT,20591,20611,20,long_spread,-1.63362,-4.192106,0.429753,0.952165,-1067.489562,32.0,-1099.48956156265,max_hold
BTCUSDT/SOLUSDT,20591,20606,15,short_spread,1.648253,0.095097,0.525327,0.9707,452.345454,32.0,420.3454543409111,z_exit
SOLUSDT/XLMUSDT,20591,20611,20,short_spread,1.694594,-9.808223,1.181239,0.925261,2958.452964,32.0,2926.4529635355843,max_hold
ADAUSDT/XLMUSDT,20592,20612,20,short_spread,1.52253,-12.883988,1.136681,0.944816,3596.31833,32.0,3564.318329731249,max_hold
BTCUSDT/XRPUSDT,20592,20606,14,short_spread,1.639673,0.224188,0.604537,0.973343,437.245061,32.0,405.2450607931424,z_exit
DOGEUSDT/XRPUSDT,20592,20612,20,short_spread,1.681877,0.978951,0.92925,0.90573,176.774035,32.0,144.7740345108755,max_hold
1000PEPEUSDT/ONDOUSDT,20593,20613,20,long_spread,-1.582816,-3.375406,0.474975,0.954052,-1606.577217,32.0,-1638.5772171116596,max_hold
1000PEPEUSDT/ATOMUSDT,20595,20615,20,long_spread,-1.844534,-4.486436,1.261201,0.871518,-1034.561895,32.0,-1066.56189514457,max_hold
ADAUSDT/BNBUSDT,20595,20615,20,long_spread,-1.749691,-6.03105,1.162715,0.929433,-1237.337647,32.0,-1269.337646573789,max_hold
ATOMUSDT/XRPUSDT,20595,20609,14,short_spread,1.674367,0.020146,0.528549,0.945296,777.388628,32.0,745.3886280119796,z_exit
BNBUSDT/XRPUSDT,20595,20615,20,short_spread,1.721556,3.485966,0.89442,0.891559,-357.192135,32.0,-389.19213491463535,max_hold
BTCUSDT/XLMUSDT,20595,20615,20,short_spread,1.85324,-3.958064,0.595925,0.978043,2162.220948,32.0,2130.2209477732054,max_hold
ADAUSDT/AVAXUSDT,20596,20616,20,long_spread,-1.532497,-1.007981,1.113206,0.946292,123.249366,32.0,91.24936600412451,max_hold
ATOMUSDT/WIFUSDT,20596,20606,10,short_spread,1.662377,0.040242,0.312685,0.948031,881.170015,32.0,849.1700151573565,z_exit
ATOMUSDT/AVAXUSDT,20598,20610,12,short_spread,1.50432,0.155652,0.498828,0.958799,699.107965,32.0,667.1079652914234,z_exit
ATOMUSDT/SOLUSDT,20598,20609,11,short_spread,1.602637,-0.104749,0.413428,0.950799,942.600787,32.0,910.6007871894494,z_exit
ADAUSDT/DOGEUSDT,20599,20619,20,long_spread,-1.87555,-3.937514,1.124271,0.975134,-671.044937,32.0,-703.0449371778294,max_hold
ADAUSDT/WIFUSDT,20599,20619,20,long_spread,-1.520901,-5.603929,0.644444,0.897318,-1231.132151,32.0,-1263.1321510720359,max_hold
ATOMUSDT/BNBUSDT,20599,20603,4,short_spread,1.764212,-0.031718,0.515076,0.94531,931.669592,32.0,899.6695924272135,z_exit
ATOMUSDT/DOGEUSDT,20599,20605,6,short_spread,1.985048,-0.15706,0.548097,0.946892,980.378245,32.0,948.3782449504565,z_exit
ATOMUSDT/ETHUSDT,20599,20606,7,short_spread,1.885126,0.142892,0.427725,0.957183,1052.804938,32.0,1020.8049383763025,z_exit
ATOMUSDT/SUIUSDT,20599,20609,10,short_spread,2.052711,-0.201748,0.37097,0.940248,1167.489242,32.0,1135.4892415013053,z_exit
1000PEPEUSDT/XLMUSDT,20601,20621,20,long_spread,-2.359292,-4.167853,0.76657,0.944887,-1220.287934,32.0,-1252.2879341911848,max_hold
BNBUSDT/XLMUSDT,20601,20621,20,long_spread,-3.678847,-6.251109,0.90347,0.935021,-796.797891,32.0,-828.797891299627,max_hold
DOGEUSDT/ONDOUSDT,20601,20621,20,long_spread,-2.374047,-4.186582,0.629812,0.964684,-861.418285,32.0,-893.4182853747433,max_hold
ETHUSDT/XLMUSDT,20601,20621,20,long_spread,-4.776299,-8.533563,0.995419,0.929399,-1201.042929,32.0,-1233.0429285971388,max_hold
SUIUSDT/XLMUSDT,20601,20621,20,long_spread,-3.668905,-6.964951,1.326777,0.949268,-1407.545043,32.0,-1439.54504316491,max_hold
WIFUSDT/XLMUSDT,20601,20621,20,long_spread,-4.301979,-6.719837,1.642924,0.937693,-999.175524,32.0,-1031.175524399165,max_hold
ADAUSDT/BTCUSDT,20602,20622,20,long_spread,-1.505243,-2.756196,1.411286,0.979301,-554.718263,32.0,-586.7182633179658,max_hold
ONDOUSDT/WIFUSDT,20602,20622,20,short_spread,1.721475,2.422521,0.582727,0.976757,-647.747006,32.0,-679.7470060287351,max_hold
ONDOUSDT/XLMUSDT,20602,20606,4,long_spread,-1.576349,-0.04746,0.976239,0.967479,1215.835555,32.0,1183.8355551419418,z_exit
1000PEPEUSDT/BNBUSDT,20603,20623,20,long_spread,-1.68257,-1.763559,0.838837,0.925649,-49.53903,32.0,-81.53903013088706,max_hold
AVAXUSDT/BNBUSDT,20603,20623,20,long_spread,-3.612259,-8.189923,0.995211,0.897043,-1030.343127,32.0,-1062.343127158152,max_hold
BNBUSDT/ETHUSDT,20603,20623,20,short_spread,3.128091,1.807375,0.857512,0.964848,371.275846,32.0,339.2758463915518,max_hold
BNBUSDT/SUIUSDT,20603,20623,20,short_spread,3.901703,2.422679,0.643853,0.902566,362.164416,32.0,330.164416313753,max_hold
BNBUSDT/WIFUSDT,20603,20607,4,short_spread,2.427715,-0.217281,0.516704,0.934342,958.399898,32.0,926.399898280411,z_exit
ONDOUSDT/SOLUSDT,20603,20623,20,short_spread,2.166291,2.768614,0.830026,0.979153,-477.870885,32.0,-509.87088454563025,max_hold
AVAXUSDT/XLMUSDT,20604,20624,20,long_spread,-6.837252,-9.684368,0.910285,0.9655,-1032.797084,32.0,-1064.7970841545693,max_hold
BNBUSDT/SOLUSDT,20604,20624,20,short_spread,5.402191,1.753908,0.778599,0.921716,545.888402,32.0,513.8884015698632,max_hold
DOGEUSDT/SUIUSDT,20604,20610,6,short_spread,1.589957,0.112268,0.629925,0.87382,396.066079,32.0,364.06607862768925,z_exit
DOGEUSDT/XLMUSDT,20604,20624,20,long_spread,-4.894638,-5.262612,0.834885,0.955795,-156.821932,32.0,-188.82193192943035,max_hold
1000PEPEUSDT/BCHUSDT,20605,20625,20,short_spread,1.775232,2.62442,0.754682,0.936015,-599.142779,32.0,-631.1427792028691,max_hold
ONDOUSDT/SUIUSDT,20605,20625,20,short_spread,2.301046,3.033754,0.730313,0.976742,-549.544406,32.0,-581.5444060494406,max_hold
ADAUSDT/TAOUSDT,20606,20626,20,long_spread,-1.63957,-3.182265,0.079463,0.976532,-2751.070864,32.0,-2783.0708637313855,max_hold
ATOMUSDT/ONDOUSDT,20606,20626,20,long_spread,-1.874873,-1.397312,0.320348,0.959473,311.111136,32.0,279.1111355354858,max_hold
ADAUSDT/SOLUSDT,20607,20627,20,long_spread,-1.830755,-7.06309,0.920099,0.92444,-1328.910099,32.0,-1360.9100987622821,max_hold
ADAUSDT/SUIUSDT,20607,20627,20,long_spread,-2.320413,-4.873782,0.749317,0.947705,-925.000082,32.0,-957.0000820188392,max_hold
ADAUSDT/XRPUSDT,20607,20627,20,long_spread,-2.193613,-6.852135,1.108386,0.877894,-913.398739,32.0,-945.3987390006121,max_hold
AVAXUSDT/DOGEUSDT,20607,20627,20,long_spread,-1.503013,-2.822573,0.996931,0.93899,-346.17841,32.0,-378.17840966246814,max_hold
AVAXUSDT/WIFUSDT,20607,20627,20,long_spread,-2.213106,-4.228499,0.52891,0.937934,-763.009981,32.0,-795.0099811372185,max_hold
BTCUSDT/DOGEUSDT,20607,20624,17,long_spread,-1.866125,-0.217961,0.698943,0.910539,376.03767,32.0,344.03766988156303,z_exit
BTCUSDT/WIFUSDT,20607,20627,20,long_spread,-1.902265,-1.202834,0.341332,0.955009,311.205227,32.0,279.20522727417915,max_hold
ETHUSDT/WIFUSDT,20607,20627,20,long_spread,-2.013582,-1.738023,0.557944,0.953637,133.633481,32.0,101.63348134106451,max_hold
ONDOUSDT/TAOUSDT,20607,20627,20,short_spread,1.508585,0.185151,0.436044,0.975527,1821.767208,32.0,1789.767207973594,z_exit
SOLUSDT/WIFUSDT,20607,20627,20,long_spread,-2.67662,-1.109617,0.663786,0.930733,587.385934,32.0,555.3859335084561,max_hold
SUIUSDT/WIFUSDT,20607,20627,20,long_spread,-1.688427,-1.804542,0.79066,0.928416,-51.208547,32.0,-83.20854657593586,max_hold
WIFUSDT/XRPUSDT,20607,20627,20,short_spread,2.559384,1.830129,1.643403,0.883349,220.488876,32.0,188.48887598201034,max_hold
1000PEPEUSDT/TAOUSDT,20608,20628,20,long_spread,-1.68379,-2.573035,0.109085,0.965811,-1425.969884,32.0,-1457.9698841450374,max_hold
ADAUSDT/ETHUSDT,20608,20628,20,long_spread,-2.390303,-3.783567,0.979282,0.968275,-564.727148,32.0,-596.7271478148031,max_hold
XLMUSDT/XRPUSDT,20608,20628,20,short_spread,3.673047,3.514163,0.806403,0.9746,81.375734,32.0,49.37573438510195,max_hold
1000PEPEUSDT/WIFUSDT,20609,20629,20,long_spread,-1.788679,-2.803754,0.523091,0.942366,-667.26211,32.0,-699.2621100842139,max_hold
AVAXUSDT/BTCUSDT,20609,20629,20,long_spread,-1.759343,-2.500618,1.290271,0.95577,-213.760676,32.0,-245.76067610358675,max_hold
AVAXUSDT/SOLUSDT,20609,20629,20,long_spread,-2.862026,-7.343766,0.797035,0.822456,-698.614057,32.0,-730.6140570227379,max_hold
AVAXUSDT/SUIUSDT,20609,20629,20,long_spread,-3.216696,-4.826137,0.659566,0.862867,-347.574489,32.0,-379.5744885153445,max_hold
AVAXUSDT/XRPUSDT,20609,20629,20,long_spread,-2.904743,-3.774083,0.9484,0.804356,-143.175826,32.0,-175.17582614265677,max_hold
DOGEUSDT/TAOUSDT,20609,20629,20,long_spread,-1.57093,-2.244878,0.194081,0.975324,-844.306873,32.0,-876.3068734732661,max_hold
ETHUSDT/SUIUSDT,20610,20624,14,long_spread,-1.752629,0.013895,0.699046,0.947234,631.37487,32.0,599.3748697394711,z_exit
SOLUSDT/SUIUSDT,20610,20619,9,long_spread,-2.033462,0.084458,0.817852,0.903548,504.529372,32.0,472.52937158072746,z_exit
ADAUSDT/ATOMUSDT,20611,20631,20,long_spread,-2.545546,-2.721583,1.263323,0.979026,-110.62016,32.0,-142.6201598820406,max_hold
AVAXUSDT/ETHUSDT,20611,20631,20,long_spread,-2.36803,-2.253816,0.88617,0.9179,26.313199,32.0,-5.68680071753333,max_hold
ONDOUSDT/XRPUSDT,20611,20631,20,short_spread,1.914074,1.653232,0.749326,0.977456,246.484676,32.0,214.48467606678182,max_hold
ATOMUSDT/XLMUSDT,20612,20615,3,long_spread,-1.68393,-0.007683,0.357133,0.962526,1184.723804,32.0,1152.7238043160266,z_exit
ATOMUSDT/AVAXUSDT,20615,20628,13,short_spread,2.600004,0.182859,0.450793,0.958173,1343.836986,32.0,1311.8369859657223,z_exit
ATOMUSDT/BCHUSDT,20615,20629,14,short_spread,2.449341,0.149341,0.248211,0.959216,1741.753995,32.0,1709.7539952964296,z_exit
ATOMUSDT/BTCUSDT,20615,20624,9,short_spread,1.736161,0.180922,0.642187,0.952589,776.310348,32.0,744.3103477588211,z_exit
ATOMUSDT/DOGEUSDT,20615,20628,13,short_spread,1.97543,0.032939,0.564007,0.939127,892.776479,32.0,860.7764789579537,z_exit
ATOMUSDT/ETHUSDT,20615,20624,9,short_spread,1.768514,0.197763,0.386989,0.957054,980.867046,32.0,948.8670459239153,z_exit
ATOMUSDT/SOLUSDT,20615,20624,9,short_spread,1.982178,0.048818,0.377996,0.94943,1123.954606,32.0,1091.9546058902945,z_exit
ATOMUSDT/SUIUSDT,20615,20627,12,short_spread,2.140336,0.132944,0.350947,0.941476,1069.377626,32.0,1037.377625601196,z_exit
ATOMUSDT/WIFUSDT,20615,20622,7,short_spread,1.864158,0.073688,0.300462,0.94356,1015.668652,32.0,983.6686520914468,z_exit
ATOMUSDT/XRPUSDT,20615,20627,12,short_spread,2.109037,0.087599,0.47728,0.947539,1048.695614,32.0,1016.695614347113,z_exit
1000PEPEUSDT/ATOMUSDT,20616,20636,20,long_spread,-3.280853,-1.266586,1.455394,0.943697,854.614421,32.0,822.6144208065413,max_hold
BNBUSDT/XRPUSDT,20616,20636,20,short_spread,2.328156,1.428748,0.858514,0.940701,231.604448,32.0,199.60444757013778,max_hold
ADAUSDT/BCHUSDT,20618,20627,9,short_spread,1.560173,0.16308,0.716307,0.93314,773.219091,32.0,741.2190910858446,z_exit
1000PEPEUSDT/AVAXUSDT,20623,20627,4,short_spread,1.771738,0.244435,0.974271,0.928723,717.363323,32.0,685.3633231972218,z_exit
BNBUSDT/SUIUSDT,20624,20635,11,short_spread,1.50863,0.154325,0.576522,0.935828,426.54856,32.0,394.5485604019094,z_exit
1000PEPEUSDT/AVAXUSDT,20633,20637,4,long_spread,-1.583714,-0.08498,1.042353,0.892439,599.304869,32.0,567.3048688235764,z_exit
