dimension,bucket,trades,symbols,net_r,gross_r,cost_r,mean_net_r,mean_gross_r,mean_cost_r,t_stat_net_r,profit_factor_net_r,win_rate,net_r_share
symbol,COTIUSDT,12,1,2.6828911051691526,3.4308505914782113,0.7479594863090585,0.22357425876409606,0.2859042159565176,0.06232995719242154,0.7796719147419388,1.6257353501959175,0.6666666666666666,-0.09325362053561352
symbol,ETHUSDT,9,1,2.691259340830711,3.3131395729227537,0.6218802320920429,0.29902881564785677,0.3681266192136393,0.06909780356578255,0.8331706082850663,1.8255847291279836,0.6666666666666666,-0.09354448894672122
symbol,HBARUSDT,10,1,2.8293453119222796,3.613190976186501,0.7838456642642212,0.28293453119222794,0.3613190976186501,0.07838456642642212,0.9064854383560865,1.849678176931165,0.7,-0.09834416819000269
symbol,SUIUSDT,9,1,3.069952119252303,3.5508385796900517,0.4808864604377484,0.3411057910280337,0.3945376199655613,0.0534318289375276,1.0916148381602255,2.308904476693141,0.6666666666666666,-0.10670733129632819
symbol,C98USDT,23,1,3.3308567157146736,4.567345115992328,1.2364884002776548,0.1448198572049858,0.19858022243444906,0.05376036522946325,0.6250083678449923,1.3128119573959611,0.5652173913043478,-0.11577601775461263
symbol,TIAUSDT,9,1,3.5806330799277246,4.071330373683234,0.49069729375550986,0.3978481199919694,0.45237004152035937,0.054521921528389986,1.5754853210541,3.4172378811483752,0.6666666666666666,-0.12445790210027656
symbol,HFTUSDT,8,1,3.727095344305943,4.134473784522725,0.4073784402167815,0.4658869180382429,0.5168092230653406,0.050922305027097686,1.3736083764470484,2.7325055097757565,0.75,-0.1295487298266788
symbol,MNTUSDT,18,1,5.685877151088561,7.059694673944209,1.3738175228556484,0.31588206394936447,0.3922052596635672,0.0763231957142027,1.3095256929270693,1.8854162871400184,0.6666666666666666,-0.19763330283444275
symbol,ZECUSDT,15,1,6.386977053621856,7.210482541895487,0.8235054882736315,0.42579847024145706,0.4806988361263658,0.054900365884908764,1.7489374549315488,2.505634894156935,0.7333333333333333,-0.2220025752743219
symbol,OPUSDT,6,1,6.918482188443689,7.251642597878411,0.3331604094347217,1.153080364740615,1.2086070996464018,0.05552673490578695,7.738382068553085,inf,1.0,-0.24047696585242193
symbol,ETCUSDT,12,1,7.585258894033859,8.449862239644613,0.8646033456107538,0.6321049078361549,0.7041551866370511,0.07205027880089615,2.5692093424696543,4.4551943678055235,0.8333333333333334,-0.26365321097295275
symbol,GRASSUSDT,18,1,7.8786019260512,8.624473119812468,0.745871193761267,0.43770010700284445,0.47913739554513707,0.04143728854229261,1.8308546704236068,2.4914946053679925,0.7222222222222222,-0.2738494130259566
terminal_exit,SL,402,63,-423.23766150467725,-399.05559300598946,24.182068498687766,-1.0528300037429783,-0.9926756044925111,0.06015439925046708,-174.0874243771864,0.0,0.0,14.711161480349828
terminal_exit,EOP,1,1,-0.10359400307752548,-0.07403935802547923,0.02955464505204625,-0.10359400307752548,-0.07403935802547923,0.02955464505204625,0.0,0.0,0.0,0.0036007856726438616
terminal_exit,TIME,1,1,0.6966842963595925,0.7541166987738819,0.05743240241428936,0.6966842963595925,0.7541166987738819,0.05743240241428936,0.0,inf,1.0,-0.024215792016553796
terminal_exit,SL_same_bar,1,1,0.7536381499148856,0.8782618581573675,0.12462370824248183,0.7536381499148856,0.8782618581573675,0.12462370824248183,0.0,inf,1.0,-0.02619542996654482
terminal_exit,TP2,20,19,21.932248662329187,23.002577512808315,1.0703288504791282,1.0966124331164593,1.1501288756404158,0.05351644252395641,8.29289093102378,inf,1.0,-0.7623349267918246
terminal_exit,TRAIL_SL,398,63,371.1888512306409,393.8341361297245,22.64528489908358,0.9326353045996003,0.9895330053510667,0.05689770075146629,82.69199433671903,10166.406567986696,0.9974874371859297,-12.902016117247546
volume_multiple,unknown,823,64,-28.769833168510143,19.33945983544915,48.109293003959294,-0.034957269949587054,0.0234987361305579,0.05845600608014495,-0.9870512350289755,0.9320468971706092,0.5091130012150669,1.0
