trades,net_r,pf,win_rate,avg_r,tag,symbol
28,-18.2273,0.3796123279045625,0.2857,-0.651,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,GBPUSD
20,-19.75,0.19326179573797142,0.15,-0.9875,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,USDJPY
37,11.9853,1.579016783095162,0.4865,0.3239,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,XAUUSD
49,-11.2771,0.7244400026390188,0.4082,-0.2301,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,EURUSD
22,-19.5251,0.24409214092140924,0.1818,-0.8875,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,USDJPY
43,-24.3956,0.4380344242960342,0.3023,-0.5673,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,GBPUSD
64,18.0234,1.5330868542865173,0.5,0.2816,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,XAUUSD
86,-19.8227,0.7148957468872208,0.4419,-0.2305,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,EURUSD
33,-30.7191,0.20057512393790744,0.1515,-0.9309,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,USDJPY
73,-45.4872,0.39164242582301845,0.2877,-0.6231,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,GBPUSD
32,16.1292,2.1346126790286726,0.5938,0.504,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,XAUUSD
45,-4.2378,0.877654598995323,0.4667,-0.0942,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,EURUSD
23,-19.9728,0.23438608058327232,0.1739,-0.8684,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,USDJPY
37,-21.7475,0.4239942578206734,0.2973,-0.5878,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,GBPUSD
24,16.7186,2.899387646129901,0.6667,0.6966,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,XAUUSD
33,6.7109,1.3269606481819822,0.5758,0.2034,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,EURUSD
28,-15.114,0.45395031576513434,0.3214,-0.5398,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,GBPUSD
21,-18.569,0.2127843582808353,0.1905,-0.8842,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,USDJPY
40,13.4932,1.6508895149152933,0.525,0.3373,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,XAUUSD
55,-12.1641,0.7253117992561531,0.4182,-0.2212,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,EURUSD
24,-18.3799,0.29544644328849673,0.2083,-0.7658,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,USDJPY
46,-30.1034,0.36558976628522055,0.2826,-0.6544,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,GBPUSD
61,13.6817,1.4054762123506697,0.4754,0.2243,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,XAUUSD
83,-26.3556,0.6286186138792443,0.4096,-0.3175,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,EURUSD
30,-26.7184,0.22280076095619847,0.1667,-0.8906,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,USDJPY
70,-44.6446,0.3798835734694189,0.2857,-0.6378,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,GBPUSD
30,12.9659,1.9862700054767846,0.5667,0.4322,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,XAUUSD
41,-6.5558,0.7961992930797043,0.4634,-0.1599,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,EURUSD
22,-18.7025,0.24551098703823981,0.1818,-0.8501,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,USDJPY
36,-20.8991,0.4280549747676544,0.3056,-0.5805,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,GBPUSD
24,13.3495,2.3534242408881227,0.625,0.5562,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,XAUUSD
31,3.1986,1.1547340312312546,0.5484,0.1032,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,EURUSD
20,-17.2987,0.22389767241534014,0.2,-0.8649,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,USDJPY
28,-18.7497,0.36183182723234797,0.2857,-0.6696,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,GBPUSD
39,8.202,1.3765926674166074,0.4872,0.2103,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,XAUUSD
51,-17.0261,0.615220682953287,0.3725,-0.3338,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,EURUSD
23,-17.1289,0.3089925489041201,0.2174,-0.7447,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,USDJPY
43,-26.4305,0.3911594242960342,0.3023,-0.6147,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,GBPUSD
55,24.7861,1.88896420629797,0.5273,0.4507,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,XAUUSD
79,-20.0241,0.6924918570026706,0.3797,-0.2535,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,EURUSD
63,-24.9965,0.5577906960287582,0.3333,-0.3968,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,GBPUSD
30,-26.4121,0.2065912873166834,0.1667,-0.8804,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,USDJPY
32,17.9006,2.192967724307069,0.5625,0.5594,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,XAUUSD
43,-0.1408,0.9954742113620437,0.4651,-0.0033,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,EURUSD
35,-12.9792,0.5848542422323296,0.3429,-0.3708,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,GBPUSD
22,-18.9657,0.215778135221075,0.1818,-0.8621,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,USDJPY
24,17.4883,2.8083612524299952,0.625,0.7287,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,XAUUSD
33,4.345,1.1985623083496706,0.5152,0.1317,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,EURUSD
28,-7.7869,0.6603389239056946,0.3929,-0.2781,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,GBPUSD
21,-17.6868,0.22782599584373853,0.1905,-0.8422,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,USDJPY
36,21.2751,2.324173601299582,0.5833,0.591,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,XAUUSD
51,-1.4036,0.9616240601503758,0.4706,-0.0275,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,EURUSD
23,-17.3068,0.28437279038707247,0.2174,-0.7525,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,USDJPY
45,-20.2202,0.5143087735817332,0.3111,-0.4493,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,GBPUSD
53,16.8791,1.594296840341105,0.4906,0.3185,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,XAUUSD
77,-21.6483,0.6660424074602574,0.3766,-0.2811,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,EURUSD
28,-23.8559,0.22319294566626072,0.1786,-0.852,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,USDJPY
62,-26.8958,0.5264131906599028,0.3226,-0.4338,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,GBPUSD
30,11.5294,1.7405499495783205,0.5,0.3843,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,XAUUSD
39,1.9052,1.0701819012325668,0.4872,0.0489,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,EURUSD
34,-13.2967,0.5584384101165945,0.3529,-0.3911,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,GBPUSD
21,-17.7495,0.22642940261234523,0.1905,-0.8452,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,USDJPY
23,16.0449,2.745376816639109,0.6087,0.6976,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,XAUUSD
31,3.7348,1.1815256749860263,0.5161,0.1205,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,EURUSD
28,-10.9822,0.551505300815133,0.3571,-0.3922,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,GBPUSD
20,-16.4706,0.23979507061755748,0.2,-0.8235,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,USDJPY
33,18.9658,2.30534850268079,0.5758,0.5747,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,XAUUSD
47,0.5575,1.0170647419474315,0.4894,0.0119,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,EURUSD
22,-16.0906,0.2987286935223078,0.2273,-0.7314,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,USDJPY
43,-19.232,0.5090721586325904,0.3256,-0.4473,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,GBPUSD
59,21.1185,1.7829989655671028,0.5424,0.3579,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,XAUUSD
83,-22.9177,0.6465554201816752,0.3976,-0.2761,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,EURUSD
31,-23.6649,0.26111147537912494,0.1935,-0.7634,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,USDJPY
66,-32.3759,0.45685857409836833,0.303,-0.4905,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,GBPUSD
32,15.5043,2.111977336297784,0.5938,0.4845,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,XAUUSD
44,-4.3122,0.861505702347421,0.4318,-0.098,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,EURUSD
23,-16.2339,0.29178881792482464,0.2174,-0.7058,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,USDJPY
36,-20.2136,0.39711286089238845,0.2778,-0.5615,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,GBPUSD
24,15.8939,2.8462601786564754,0.6667,0.6622,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,XAUUSD
33,4.0568,1.1959778360700088,0.5152,0.1229,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,EURUSD
28,-7.9298,0.6423523256705499,0.3929,-0.2832,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,GBPUSD
21,-15.1109,0.26371618461058705,0.2381,-0.7196,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,USDJPY
40,10.0864,1.5137053976144155,0.525,0.2522,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,XAUUSD
54,-7.6636,0.8057817414157081,0.4259,-0.1419,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,EURUSD
24,-14.5596,0.3648309077583499,0.25,-0.6067,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,USDJPY
46,-21.5657,0.4792667231691622,0.3043,-0.4688,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,GBPUSD
57,14.0746,1.5155550020329744,0.5088,0.2469,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,XAUUSD
29,-21.1241,0.28267653700528045,0.2069,-0.7284,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,USDJPY
81,-24.31,0.6255575818813615,0.3827,-0.3001,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,EURUSD
64,-31.0273,0.46058240611961054,0.2969,-0.4848,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,GBPUSD
30,11.9704,1.9288380213385066,0.5667,0.399,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,XAUUSD
40,-2.5389,0.9087104255433904,0.425,-0.0635,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,EURUSD
22,-15.0177,0.3074038887249114,0.2273,-0.6826,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,USDJPY
35,-17.832,0.43168019581409134,0.2857,-0.5095,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,GBPUSD
24,12.1986,2.2630826896394627,0.625,0.5083,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,XAUUSD
31,4.4148,1.2289845901690362,0.5161,0.1424,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,EURUSD
28,-9.2311,0.593941073486588,0.3571,-0.3297,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,GBPUSD
20,-13.8947,0.2794700269653599,0.25,-0.6947,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,USDJPY
39,7.4494,1.3795795244937683,0.5128,0.191,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,XAUUSD
49,-2.0731,0.9396990040489599,0.4694,-0.0423,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,EURUSD
23,-13.3588,0.3839101239669422,0.2609,-0.5808,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,USDJPY
43,-19.5618,0.4846339683484776,0.3023,-0.4549,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,GBPUSD
17,-2.4316,0.749433246774659,0.4706,-0.143,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,XAUUSD
31,-13.8942,0.3831708486495125,0.4839,-0.4482,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,GBPUSD
25,-15.5815,0.26033438401944403,0.4,-0.6233,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,EURUSD
22,-20.3274,0.1527037334989517,0.2727,-0.924,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,XAUUSD
19,-9.1645,0.34215059938267167,0.4737,-0.4823,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,GBPUSD
19,-11.0141,0.286207745748652,0.4211,-0.5797,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,EURUSD
15,-16.4201,0.09008744416983452,0.2,-1.0947,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,XAUUSD
18,-7.7729,0.3800872498743889,0.5,-0.4318,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,GBPUSD
17,-12.3711,0.20788966506380502,0.3529,-0.7277,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,EURUSD
15,-16.4201,0.09008744416983452,0.2,-1.0947,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,XAUUSD
20,-8.6537,0.37881702677481877,0.5,-0.4327,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,GBPUSD
19,-11.0141,0.286207745748652,0.4211,-0.5797,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,EURUSD
16,-15.7217,0.12878897028671493,0.25,-0.9826,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,USDJPY
15,-4.2488,0.5660593185717788,0.4,-0.2833,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,XAUUSD
17,-13.1759,0.21405947090578303,0.3529,-0.7751,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,USDJPY
30,-16.6483,0.30079125752828617,0.4333,-0.5549,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,GBPUSD
25,-17.6354,0.21732453999165638,0.36,-0.7054,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,XAUUSD
12,-9.9302,0.18614924394541657,0.3333,-0.8275,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,USDJPY
19,-11.1533,0.267001840168244,0.4211,-0.587,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,GBPUSD
19,-13.068,0.22660827365804578,0.3684,-0.6878,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,XAUUSD
11,-6.5572,0.3062118438733296,0.4545,-0.5961,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,USDJPY
18,-9.761,0.29389382003371023,0.4444,-0.5423,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,GBPUSD
17,-14.425,0.15566741783487956,0.2941,-0.8485,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,XAUUSD
12,-9.9302,0.18614924394541657,0.3333,-0.8275,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,USDJPY
20,-10.6425,0.30057176656151424,0.45,-0.5321,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,GBPUSD
19,-13.068,0.22660827365804578,0.3684,-0.6878,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,EURUSD
17,-2.4316,0.749433246774659,0.4706,-0.143,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,XAUUSD
31,-13.0312,0.3856424230709393,0.4839,-0.4204,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,GBPUSD
25,-16.0578,0.23368615960218758,0.36,-0.6423,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,EURUSD
22,-20.3274,0.1527037334989517,0.2727,-0.924,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,XAUUSD
19,-9.1645,0.34215059938267167,0.4737,-0.4823,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,GBPUSD
19,-11.4904,0.2499445147982297,0.3684,-0.6048,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,EURUSD
15,-16.4201,0.09008744416983452,0.2,-1.0947,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,XAUUSD
18,-7.7729,0.3800872498743889,0.5,-0.4318,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,GBPUSD
17,-12.8474,0.1715042980866582,0.2941,-0.7557,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,EURUSD
15,-16.4201,0.09008744416983452,0.2,-1.0947,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,USDJPY
14,-1.2687,0.8328744747276488,0.5,-0.0906,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,XAUUSD
20,-8.6537,0.37881702677481877,0.5,-0.4327,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,GBPUSD
19,-11.4904,0.2499445147982297,0.3684,-0.6048,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,EURUSD
16,-15.7217,0.12878897028671493,0.25,-0.9826,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,USDJPY
15,-4.2488,0.5660593185717788,0.4,-0.2833,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,XAUUSD
17,-13.1759,0.21405947090578303,0.3529,-0.7751,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,USDJPY
30,-15.7853,0.29830948475513536,0.4333,-0.5262,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,GBPUSD
25,-16.7869,0.22582861780969113,0.36,-0.6715,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,XAUUSD
12,-9.9302,0.18614924394541657,0.3333,-0.8275,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,USDJPY
19,-11.1533,0.267001840168244,0.4211,-0.587,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,GBPUSD
19,-12.2195,0.23858927625634796,0.3684,-0.6431,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,XAUUSD
11,-6.5572,0.3062118438733296,0.4545,-0.5961,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,USDJPY
18,-9.761,0.29389382003371023,0.4444,-0.5423,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,GBPUSD
17,-13.5765,0.16380266075388025,0.2941,-0.7986,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,EURUSD
12,-3.0859,0.5980906734739063,0.4167,-0.2572,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,XAUUSD
12,-9.9302,0.18614924394541657,0.3333,-0.8275,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,USDJPY
20,-10.6425,0.30057176656151424,0.45,-0.5321,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,GBPUSD
19,-12.2195,0.23858927625634796,0.3684,-0.6431,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,EURUSD
17,-2.1451,0.775696927870841,0.4706,-0.1262,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,XAUUSD
21,-11.0024,0.3431402985074627,0.4286,-0.5239,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,USDJPY
28,-13.3412,0.3676736845098727,0.4286,-0.4765,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,GBPUSD
24,-14.9566,0.2572946667990863,0.3333,-0.6232,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,EURUSD
14,-1.0148,0.8642026522501305,0.5,-0.0725,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,XAUUSD
19,-5.5315,0.5297223308564724,0.5263,-0.2911,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,GBPUSD
15,-10.9359,0.21925465838509317,0.3333,-0.7291,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,USDJPY
18,-13.8635,0.19273881270562204,0.2778,-0.7702,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,EURUSD
14,-1.0148,0.8642026522501305,0.5,-0.0725,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,XAUUSD
18,-6.1861,0.4691774356862139,0.5,-0.3437,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,GBPUSD
14,-9.6289,0.2418188976377953,0.3571,-0.6878,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,USDJPY
17,-12.6969,0.20753339158656844,0.2941,-0.7469,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,EURUSD
14,-1.0148,0.8642026522501305,0.5,-0.0725,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,XAUUSD
20,-6.9229,0.4736878117017394,0.5,-0.3461,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,GBPUSD
16,-10.1772,0.27342043264082244,0.375,-0.6361,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,USDJPY
19,-13.2113,0.23578886478669558,0.3158,-0.6953,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,EURUSD
15,-3.9988,0.5848766713728096,0.4,-0.2666,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,XAUUSD
16,-6.239,0.4466322530289323,0.5,-0.3899,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,USDJPY
24,-14.9998,0.25615047780571387,0.3333,-0.625,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,EURUSD
28,-17.4809,0.2620543214879731,0.3571,-0.6243,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,GBPUSD
12,-2.8685,0.6196783474536945,0.4167,-0.239,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,XAUUSD
12,-4.7441,0.4439378311219467,0.5,-0.3953,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,USDJPY
19,-9.5224,0.33651983668009083,0.4211,-0.5012,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,GBPUSD
18,-13.9067,0.1914991337511482,0.2778,-0.7726,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,EURUSD
12,-2.8685,0.6196783474536945,0.4167,-0.239,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,XAUUSD
11,-3.4457,0.5230601002131606,0.5455,-0.3132,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,USDJPY
18,-8.2086,0.37042888697999754,0.4444,-0.456,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,GBPUSD
17,-12.7401,0.20617978578238033,0.2941,-0.7494,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,EURUSD
12,-2.8685,0.6196783474536945,0.4167,-0.239,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,XAUUSD
12,-4.7441,0.4439378311219467,0.5,-0.3953,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,USDJPY
20,-10.9138,0.3067786275057801,0.4,-0.5457,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,GBPUSD
19,-13.2545,0.23448996800388114,0.3158,-0.6976,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,EURUSD
17,-3.3537,0.6592564746045132,0.4118,-0.1973,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,XAUUSD
28,-10.8939,0.4041351018733762,0.4643,-0.3891,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,GBPUSD
21,-12.8006,0.2708039010162694,0.381,-0.6096,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,USDJPY
24,-14.9627,0.23166548561686745,0.2917,-0.6234,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,EURUSD
14,-2.2234,0.7131762945380427,0.4286,-0.1588,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,XAUUSD
19,-5.5315,0.5297223308564724,0.5263,-0.2911,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,GBPUSD
15,-11.4372,0.18346541015206683,0.3333,-0.7625,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,USDJPY
19,-13.4087,0.20330000059416645,0.2632,-0.7057,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,EURUSD
14,-2.2234,0.7131762945380427,0.4286,-0.1588,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,XAUUSD
18,-6.1861,0.4691774356862139,0.5,-0.3437,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,GBPUSD
15,-11.4372,0.18346541015206683,0.3333,-0.7625,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,USDJPY
17,-12.9096,0.17059004934210525,0.2353,-0.7594,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,EURUSD
14,-2.2234,0.7131762945380427,0.4286,-0.1588,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,XAUUSD
20,-6.9229,0.4736878117017394,0.5,-0.3461,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,GBPUSD
16,-10.6785,0.2376311844077961,0.375,-0.6674,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,USDJPY
19,-13.424,0.20239092588961574,0.2632,-0.7065,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,EURUSD
15,-5.2074,0.47462090256969036,0.3333,-0.3472,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,XAUUSD
16,-8.0372,0.3346137925324944,0.4375,-0.5023,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,USDJPY
24,-14.6096,0.23594353881314362,0.2917,-0.6087,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,EURUSD
28,-15.0336,0.2797412863816026,0.3929,-0.5369,choch_long_rr1.0_sl1.0_h6_b0.2_cd0,GBPUSD
12,-4.0771,0.4787117066434818,0.3333,-0.3398,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,XAUUSD
12,-5.2454,0.38517980214731123,0.5,-0.4371,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,USDJPY
19,-9.5224,0.33651983668009083,0.4211,-0.5012,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,GBPUSD
19,-13.0556,0.2076566406913796,0.2632,-0.6871,choch_long_rr1.0_sl1.0_h6_b0.2_cd10,EURUSD
