run_id,tag,run_dir,passed,fail_reasons,score,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,positive_months,max_negative_streak,worst_month_pnl,overrides_json
317,elder_ema50_force_canonical_v1_r317,/root/by-bot/backtest_runs/portfolio_20260618_172204_elder_ema50_force_canonical_v1_r317,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2261.913086718,2434,-75.93,0.757,0.493,76.4351,11,1,9,-14.09063336999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
318,elder_ema50_force_canonical_v1_r318,/root/by-bot/backtest_runs/portfolio_20260618_172329_elder_ema50_force_canonical_v1_r318,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2281.135424618,2701,-79.23,0.75,0.493,79.6795,12,0,12,-19.071731870000008,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
319,elder_ema50_force_canonical_v1_r319,/root/by-bot/backtest_runs/portfolio_20260618_172452_elder_ema50_force_canonical_v1_r319,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2288.06432279,2804,-81.91,0.776,0.492,82.3133,11,1,9,-19.24694484999998,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
320,elder_ema50_force_canonical_v1_r320,/root/by-bot/backtest_runs/portfolio_20260618_172633_elder_ema50_force_canonical_v1_r320,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2297.391156124,3175,-83.29,0.786,0.498,83.8233,11,1,9,-22.568968659999978,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
321,elder_ema50_force_canonical_v1_r321,/root/by-bot/backtest_runs/portfolio_20260618_172750_elder_ema50_force_canonical_v1_r321,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2278.983490036,2583,-79.3,0.771,0.489,79.6548,11,1,9,-18.79563574,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
322,elder_ema50_force_canonical_v1_r322,/root/by-bot/backtest_runs/portfolio_20260618_172913_elder_ema50_force_canonical_v1_r322,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2263.16814772,2853,-75.18,0.818,0.5,75.9132,12,0,12,-15.0898198,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
323,elder_ema50_force_canonical_v1_r323,/root/by-bot/backtest_runs/portfolio_20260618_173113_elder_ema50_force_canonical_v1_r323,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2265.823595852,2434,-76.63,0.771,0.49,77.1722,11,1,9,-15.230854179999993,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
324,elder_ema50_force_canonical_v1_r324,/root/by-bot/backtest_runs/portfolio_20260618_173241_elder_ema50_force_canonical_v1_r324,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2280.184855786,2701,-78.74,0.773,0.492,79.4491,12,0,12,-19.141896989999992,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""5"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
325,elder_ema50_force_canonical_v1_r325,/root/by-bot/backtest_runs/portfolio_20260618_173350_elder_ema50_force_canonical_v1_r325,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2352.480154874,5250,-99.59,0.676,0.484,99.6092,12,0,12,-24.109824909999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
326,elder_ema50_force_canonical_v1_r326,/root/by-bot/backtest_runs/portfolio_20260618_173558_elder_ema50_force_canonical_v1_r326,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.7655113499995,5716,-99.74,0.658,0.483,99.7426,12,0,12,-31.13736524999998,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
327,elder_ema50_force_canonical_v1_r327,/root/by-bot/backtest_runs/portfolio_20260618_173738_elder_ema50_force_canonical_v1_r327,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2360.336999246,4922,-99.76,0.608,0.461,99.772,12,0,12,-29.34357089,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
328,elder_ema50_force_canonical_v1_r328,/root/by-bot/backtest_runs/portfolio_20260618_173926_elder_ema50_force_canonical_v1_r328,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.494022714,5231,-99.78,0.626,0.467,99.7814,12,0,12,-30.85373051000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
329,elder_ema50_force_canonical_v1_r329,/root/by-bot/backtest_runs/portfolio_20260618_174122_elder_ema50_force_canonical_v1_r329,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2344.501036936,4495,-99.02,0.691,0.479,99.0463,12,0,12,-19.70316923999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
330,elder_ema50_force_canonical_v1_r330,/root/by-bot/backtest_runs/portfolio_20260618_174258_elder_ema50_force_canonical_v1_r330,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2354.656972376,4802,-99.43,0.66,0.472,99.4401,12,0,12,-26.043408839999998,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
331,elder_ema50_force_canonical_v1_r331,/root/by-bot/backtest_runs/portfolio_20260618_174415_elder_ema50_force_canonical_v1_r331,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2351.287313968,5250,-99.62,0.688,0.384,99.6377,12,0,12,-23.19136712,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
332,elder_ema50_force_canonical_v1_r332,/root/by-bot/backtest_runs/portfolio_20260618_174635_elder_ema50_force_canonical_v1_r332,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2360.9224157,5717,-99.77,0.667,0.384,99.7779,12,0,12,-29.74472549999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
333,elder_ema50_force_canonical_v1_r333,/root/by-bot/backtest_runs/portfolio_20260618_174809_elder_ema50_force_canonical_v1_r333,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.8068873019997,4904,-99.75,0.633,0.368,99.7593,12,0,12,-31.134490929999995,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
334,elder_ema50_force_canonical_v1_r334,/root/by-bot/backtest_runs/portfolio_20260618_174950_elder_ema50_force_canonical_v1_r334,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.900061332,5241,-99.82,0.637,0.366,99.8248,12,0,12,-31.047472379999988,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
335,elder_ema50_force_canonical_v1_r335,/root/by-bot/backtest_runs/portfolio_20260618_175138_elder_ema50_force_canonical_v1_r335,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2343.584839574,4484,-99.08,0.71,0.377,99.1075,12,0,12,-18.909885409999998,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
336,elder_ema50_force_canonical_v1_r336,/root/by-bot/backtest_runs/portfolio_20260618_175326_elder_ema50_force_canonical_v1_r336,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2352.7440253319996,4797,-99.37,0.687,0.381,99.3811,12,0,12,-24.812732380000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
337,elder_ema50_force_canonical_v1_r337,/root/by-bot/backtest_runs/portfolio_20260618_175454_elder_ema50_force_canonical_v1_r337,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2351.1756284959997,5249,-99.59,0.697,0.309,99.6157,12,0,12,-23.16873463999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
338,elder_ema50_force_canonical_v1_r338,/root/by-bot/backtest_runs/portfolio_20260618_175703_elder_ema50_force_canonical_v1_r338,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2358.2097388179996,5721,-99.75,0.678,0.311,99.7547,12,0,12,-27.85738487,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
339,elder_ema50_force_canonical_v1_r339,/root/by-bot/backtest_runs/portfolio_20260618_175942_elder_ema50_force_canonical_v1_r339,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2359.41043533,4934,-99.76,0.64,0.296,99.7716,12,0,12,-28.682310949999994,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
340,elder_ema50_force_canonical_v1_r340,/root/by-bot/backtest_runs/portfolio_20260618_180523_elder_ema50_force_canonical_v1_r340,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2352.3491710639996,5217,-99.76,0.677,0.3,99.7667,12,0,12,-23.645550760000006,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
341,elder_ema50_force_canonical_v1_r341,/root/by-bot/backtest_runs/portfolio_20260618_180927_elder_ema50_force_canonical_v1_r341,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2350.2953594859996,4484,-99.19,0.703,0.3,99.2155,12,0,12,-23.454542489999987,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
342,elder_ema50_force_canonical_v1_r342,/root/by-bot/backtest_runs/portfolio_20260618_181421_elder_ema50_force_canonical_v1_r342,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.166459438,4805,-99.39,0.69,0.306,99.4042,12,0,12,-25.064328169999996,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
343,elder_ema50_force_canonical_v1_r343,/root/by-bot/backtest_runs/portfolio_20260618_181823_elder_ema50_force_canonical_v1_r343,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2351.242402338,4252,-97.31,0.68,0.485,97.4532,12,0,12,-28.260001670000015,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
344,elder_ema50_force_canonical_v1_r344,/root/by-bot/backtest_runs/portfolio_20260618_182312_elder_ema50_force_canonical_v1_r344,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.98299419,4529,-98.05,0.692,0.483,98.1917,11,1,11,-29.813995850000005,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
345,elder_ema50_force_canonical_v1_r345,/root/by-bot/backtest_runs/portfolio_20260618_182643_elder_ema50_force_canonical_v1_r345,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2350.451706116,3908,-97.08,0.658,0.475,97.156,12,0,12,-28.31693294,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
346,elder_ema50_force_canonical_v1_r346,/root/by-bot/backtest_runs/portfolio_20260618_183113_elder_ema50_force_canonical_v1_r346,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.6173012599997,4123,-95.8,0.703,0.492,95.9042,12,0,12,-28.463500900000025,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
347,elder_ema50_force_canonical_v1_r347,/root/by-bot/backtest_runs/portfolio_20260618_183425_elder_ema50_force_canonical_v1_r347,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2344.954790126,3638,-96.33,0.685,0.477,96.4459,12,0,12,-26.047850090000008,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
348,elder_ema50_force_canonical_v1_r348,/root/by-bot/backtest_runs/portfolio_20260618_183809_elder_ema50_force_canonical_v1_r348,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2343.605891522,3871,-96.38,0.671,0.486,96.4489,12,0,12,-25.03720823000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""2"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
